HourUTC;HourDK;PriceArea;CentralPowerMWh;LocalPowerMWh;CommercialPowerMWh;LocalPowerSelfConMWh;OffshoreWindLt100MW_MWh;OffshoreWindGe100MW_MWh;OnshoreWindLt50kW_MWh;OnshoreWindGe50kW_MWh;HydroPowerMWh;SolarPowerLt10kW_MWh;SolarPowerGe10Lt40kW_MWh;SolarPowerGe40kW_MWh;SolarPowerSelfConMWh;ExchangeNO_MWh;ExchangeSE_MWh;ExchangeGE_MWh;ExchangeNL_MWh;ExchangeGreatBelt_MWh;GrossConsumptionMWh;GridLossTransmissionMWh;GridLossInterconnectorsMWh;GridLossDistributionMWh;PowerToHeatMWh
2020-08-01 06:00;2020-08-01 08:00;DK2;0,000000;33,488171;62,833321;38,838490;0,110000;52,874809;0,114035;57,518967;0,000000;3,000000;2,000000;58,000000;92,300003;0,000000;1106,915649;-480,408997;0,000000;265,299988;1292,884399;25,206814;9,824000;14,767352;2,022010
2020-08-01 07:00;2020-08-01 09:00;DK2;0,000000;33,601898;61,685329;65,607811;0,616000;53,159935;0,219335;81,012146;0,000000;6,000000;3,000000;92,000000;110,099998;0,000000;732,776428;-266,553009;0,000000;436,799988;1410,025879;23,898773;4,297000;15,925653;3,501450
2020-08-01 08:00;2020-08-01 10:00;DK2;0,000000;34,135349;63,393490;91,295135;1,012900;56,766979;0,326370;102,662910;0,000000;9,000000;5,000000;124,000000;114,199997;0,000000;682,337219;-396,631012;0,000000;581,500000;1468,999390;24,847422;6,871000;16,298775;0,012020
2020-08-01 09:00;2020-08-01 11:00;DK2;0,000000;34,897610;62,789131;110,643021;1,887100;64,326981;0,427334;126,924805;0,000000;12,000000;6,000000;139,000000;117,699997;0,000000;800,637817;-589,728027;0,000000;591,400024;1478,905762;25,777563;13,139008;16,544758;0,011880
2020-08-01 10:00;2020-08-01 12:00;DK2;0,000000;34,248959;62,601379;122,638779;3,828400;65,968552;0,501812;157,068558;0,000000;13,000000;6,000000;145,000000;104,300003;0,000000;561,926880;-416,485992;0,000000;591,400024;1451,997314;24,109200;7,954000;16,366272;0,011820
2020-08-01 11:00;2020-08-01 13:00;DK2;0,000000;33,662941;63,573650;122,000984;3,897600;68,628960;0,514691;169,133774;0,000000;13,000000;6,000000;126,000000;101,699997;0,000000;617,380371;-477,024994;0,000000;586,500000;1434,968018;24,203857;9,641000;16,137997;0,012960
2020-08-01 12:00;2020-08-01 14:00;DK2;0,000000;33,818489;63,301941;110,795555;8,774800;76,770813;0,511195;188,269302;0,000000;12,000000;6,000000;126,000000;67,500000;0,000000;605,293396;-444,600006;0,000000;521,400024;1375,835449;25,082645;8,461000;16,576914;0,012030
2020-08-01 13:00;2020-08-01 15:00;DK2;0,000000;34,207378;63,333099;92,307365;12,456500;80,367828;0,538377;200,099762;0,000000;10,000000;4,000000;123,000000;70,400002;0,000000;674,416626;-589,571960;0,000000;586,099976;1361,654907;24,875378;12,976984;16,608660;0,012010
2020-08-01 14:00;2020-08-01 16:00;DK2;0,000000;34,215500;63,425270;86,665100;16,425800;63,971344;0,518312;200,303864;0,000000;9,000000;4,000000;119,000000;26,500000;0,000000;688,305725;-557,082031;0,000000;574,799988;1330,048828;24,213678;12,182008;16,912756;0,012050
2020-08-01 15:00;2020-08-01 17:00;DK2;0,000000;33,285488;62,784748;56,789803;19,135599;111,852242;0,485211;191,874329;0,000000;6,000000;2,000000;76,000000;-3,100000;0,000000;671,793213;-223,268997;0,000000;352,899994;1358,531616;23,851877;3,941000;16,956532;0,013980
2020-08-01 16:00;2020-08-01 18:00;DK2;0,000000;32,603031;64,445282;25,917997;20,761101;113,998703;0,427406;157,628159;0,000000;2,000000;1,000000;27,000000;4,200000;0,000000;580,164795;-197,552002;0,000000;548,700012;1381,294434;26,815626;3,190000;17,187344;0,091750
2020-08-01 17:00;2020-08-01 19:00;DK2;0,000000;36,096771;66,676453;7,887342;18,333700;142,471344;0,396114;155,949036;0,000000;0,000000;0,000000;10,000000;-1,200000;0,000000;829,583984;-158,445999;0,000000;220,199997;1327,948730;25,617662;2,495000;16,918310;0,833090
2020-08-01 18:00;2020-08-01 20:00;DK2;0,000000;35,703960;65,429367;2,297830;19,772699;250,085327;0,378761;177,848038;0,000000;0,000000;0,000000;2,000000;1,100000;0,000000;928,205017;-302,000000;0,000000;102,199997;1283,020996;29,203009;4,787000;17,183521;0,884440
2020-08-01 19:00;2020-08-01 21:00;DK2;0,000000;35,170712;65,527748;0,893896;15,338900;275,700256;0,354745;209,888992;0,000000;0,000000;0,000000;0,000000;3,000000;0,000000;836,823486;-431,209015;0,000000;261,799988;1273,289795;31,569332;7,635000;17,654875;0,985790
2020-08-01 20:00;2020-08-01 22:00;DK2;0,000000;32,360111;61,880592;0,726809;15,708800;257,991821;0,330519;204,311798;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1122,876953;-519,148987;0,000000;49,700001;1226,738281;32,493065;10,598000;16,708609;5,008700
2020-08-01 21:00;2020-08-01 23:00;DK2;0,000000;31,727409;62,102570;0,597092;22,473700;158,659576;0,287836;140,036163;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1294,976929;-596,335999;0,000000;26,400000;1140,925293;28,201237;13,068984;14,224218;6,046650
2020-08-01 22:00;2020-08-02 00:00;DK2;0,000000;63,481350;76,869781;0,459095;19,358400;45,541523;0,185881;94,188904;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1228,610229;-596,828979;0,000000;135,399994;1067,266113;25,538679;13,131008;12,944468;3,707220
2020-08-01 23:00;2020-08-02 01:00;DK2;0,000000;56,447910;70,493660;0,435986;19,399500;38,020977;0,103745;67,519806;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1124,910034;-597,419006;0,000000;230,800003;1010,712708;25,461632;13,165992;12,207762;3,955070
2020-08-02 00:00;2020-08-02 02:00;DK2;0,000000;33,931732;61,989681;0,372616;21,805700;14,338062;0,080729;56,930649;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1242,276367;-576,712036;0,000000;126,300003;981,313599;27,044832;12,446008;12,031229;4,353810
2020-08-02 01:00;2020-08-02 03:00;DK2;0,000000;31,322170;61,851509;0,400687;21,007099;26,807209;0,086530;77,131187;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1169,312378;-518,929016;0,000000;95,900002;964,889709;25,195957;10,770000;12,125011;4,544160
2020-08-02 02:00;2020-08-02 04:00;DK2;0,000000;30,042370;61,790089;0,407013;11,240200;61,103054;0,137468;92,809135;0,000000;0,000000;0,000000;0,000000;0,100000;0,000000;1083,225952;-479,997009;0,000000;97,800003;958,658203;25,348347;9,617000;12,358829;4,500880
2020-08-02 03:00;2020-08-02 05:00;DK2;0,000000;29,692289;62,463432;0,509281;5,927900;41,340885;0,131007;69,218704;0,000000;0,000000;0,000000;0,000000;4,000000;0,000000;1053,083496;-456,885986;0,000000;139,800003;949,281006;25,038471;9,101000;11,875490;3,874790
2020-08-02 04:00;2020-08-02 06:00;DK2;0,000000;30,133039;63,193909;1,590276;4,623700;24,045485;0,103780;46,224678;0,000000;0,000000;0,000000;6,000000;21,700001;0,000000;920,583008;-289,641998;0,000000;162,300003;990,855896;24,223272;4,524000;11,992144;2,895440
2020-08-02 05:00;2020-08-02 07:00;DK2;0,000000;30,623310;63,939331;9,230434;4,447100;25,721416;0,146064;45,279636;0,000000;1,000000;0,000000;18,000000;41,799999;0,000000;1174,865601;-334,447998;0,000000;10,200000;1090,804932;26,449100;6,033000;12,590605;1,950160
2020-08-02 06:00;2020-08-02 08:00;DK2;0,000000;35,272579;64,388657;24,171225;3,399400;35,042263;0,199043;62,802578;0,000000;2,000000;1,000000;35,000000;52,700001;0,000000;898,239380;-16,396000;0,000000;16,500000;1214,319092;23,200773;0,936000;13,965031;1,488360
2020-08-02 07:00;2020-08-02 09:00;DK2;0,000000;55,276939;65,792702;37,741310;5,424800;30,693686;0,239460;77,695969;0,000000;3,000000;2,000000;47,000000;68,900002;0,000000;814,550293;-37,764000;0,000000;163,800003;1334,351196;24,658527;1,343000;14,923519;1,390670
2020-08-02 08:00;2020-08-02 10:00;DK2;0,000000;75,572800;70,786682;51,779522;4,360100;29,953115;0,306192;101,673996;0,000000;5,000000;3,000000;67,000000;83,000000;0,000000;691,279480;-56,598000;0,000000;294,899994;1422,013916;23,324036;1,615000;15,784997;1,582180
2020-08-02 09:00;2020-08-02 11:00;DK2;0,000000;79,123619;77,304382;57,373344;5,375000;33,632298;0,326685;112,549400;0,000000;5,000000;3,000000;77,000000;66,199997;0,000000;622,227478;79,077003;0,000000;213,600006;1431,789185;22,462505;1,755000;15,754361;1,873720
2020-08-02 10:00;2020-08-02 12:00;DK2;0,000000;63,684521;69,710541;60,219460;4,700700;37,512142;0,323894;91,027763;0,000000;6,000000;3,000000;92,000000;75,599998;0,000000;569,773315;148,718002;0,000000;223,300003;1445,570313;23,400560;2,376000;15,454048;2,365520
2020-08-02 11:00;2020-08-02 13:00;DK2;0,000000;41,941109;62,751030;67,664429;3,964900;39,731476;0,284173;63,549809;0,000000;7,000000;3,000000;102,000000;64,400002;0,000000;541,783020;214,712997;0,000000;213,699997;1426,482910;22,244587;2,926000;14,867615;2,752880
2020-08-02 12:00;2020-08-02 14:00;DK2;0,000000;28,578650;61,855080;62,770660;4,312300;20,096775;0,217575;52,752834;0,000000;6,000000;3,000000;110,000000;38,500000;0,000000;611,918518;-60,643002;0,000000;444,500000;1383,859375;23,583450;1,381000;14,993320;2,837610
2020-08-02 13:00;2020-08-02 15:00;DK2;0,000000;36,917110;61,773918;59,308430;2,527000;4,312290;0,176957;40,511440;0,000000;6,000000;2,000000;95,000000;39,099998;0,000000;528,508179;79,650002;0,000000;415,700012;1371,485352;24,584917;1,695000;14,609976;2,529270
2020-08-02 14:00;2020-08-02 16:00;DK2;0,000000;31,531879;61,189682;51,632744;0,639300;0,268391;0,131169;33,061554;0,000000;5,000000;2,000000;93,000000;22,200001;0,000000;452,776611;30,851000;0,000000;583,599976;1367,882324;25,616673;1,261000;14,967943;2,140960
2020-08-02 15:00;2020-08-02 17:00;DK2;0,000000;33,278130;61,091320;42,754044;0,128200;0,024011;0,099533;25,507433;0,000000;4,000000;2,000000;67,000000;13,400000;0,000000;557,465820;129,292999;0,000000;503,600006;1439,641479;26,574789;2,170000;16,114902;1,764600
2020-08-02 16:00;2020-08-02 18:00;DK2;0,000000;36,157509;61,017540;27,187042;0,070300;0,023886;0,072888;23,470051;0,000000;2,000000;1,000000;47,000000;-6,800000;0,000000;487,172394;193,475998;0,000000;569,200012;1441,047607;27,743973;2,807000;16,815432;1,478350
2020-08-02 17:00;2020-08-02 19:00;DK2;0,000000;37,981510;64,364746;9,744616;0,032400;0,592337;0,062807;26,444748;0,000000;1,000000;0,000000;20,000000;-7,700000;0,000000;487,620911;158,136002;0,000000;578,900024;1377,180054;29,215136;2,426000;16,171406;1,310750
2020-08-02 18:00;2020-08-02 20:00;DK2;0,000000;37,621109;67,241249;1,855537;0,004500;11,613339;0,025399;32,715908;0,000000;0,000000;0,000000;4,000000;-3,500000;0,000000;564,007996;162,873001;0,000000;434,799988;1313,258057;26,798082;2,401000;15,867940;1,621060
2020-08-02 19:00;2020-08-02 21:00;DK2;0,000000;36,894909;65,297791;0,461471;0,000000;79,153313;0,044184;62,108242;0,000000;0,000000;0,000000;0,000000;-0,200000;0,000000;604,101501;58,756001;0,000000;379,799988;1286,417358;26,079832;1,278000;16,180111;1,639980
2020-08-02 20:00;2020-08-02 22:00;DK2;0,000000;34,458271;64,140999;0,466850;0,000000;66,774940;0,087241;114,461769;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;986,492126;-231,889999;0,000000;186,600006;1221,592163;26,696402;3,287000;16,015146;1,872850
2020-08-02 21:00;2020-08-02 23:00;DK2;0,000000;32,455761;61,266041;0,338128;0,000000;180,694183;0,141911;119,392990;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;947,658997;-342,601013;0,000000;117,300003;1116,646973;26,910061;5,925000;14,584470;2,535300
2020-08-02 22:00;2020-08-03 00:00;DK2;0,000000;29,479420;59,747818;0,321940;0,363500;163,555954;0,154095;120,377548;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;412,974091;-81,213997;0,000000;328,200012;1033,960327;24,844833;1,811000;13,795345;1,534930
2020-08-02 23:00;2020-08-03 01:00;DK2;0,000000;28,067900;58,986191;0,393607;1,835900;122,748123;0,142509;121,089096;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;758,664124;-344,208008;0,000000;234,500000;982,219421;24,743086;5,577000;13,292557;1,821080
2020-08-03 00:00;2020-08-03 02:00;DK2;0,000000;28,897640;58,735298;0,315115;4,552400;95,982758;0,104618;111,100624;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;996,979797;-374,312012;0,000000;39,400002;961,756226;25,733315;6,476000;12,954760;2,296580
2020-08-03 01:00;2020-08-03 03:00;DK2;0,000000;28,848839;58,593990;0,355480;5,926100;107,848946;0,107040;91,257004;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;985,437195;-360,664001;0,000000;35,400002;953,110596;23,970917;6,131000;12,436549;2,480510
2020-08-03 02:00;2020-08-03 04:00;DK2;0,000000;28,630280;58,981609;0,330154;6,497200;149,786942;0,065303;60,205631;0,000000;0,000000;0,000000;0,000000;0,400000;0,000000;991,743225;-415,977997;0,000000;84,800003;965,462341;24,986248;7,614000;12,287537;2,519440
2020-08-03 03:00;2020-08-03 05:00;DK2;0,000000;29,304541;59,645138;0,579161;4,767800;132,694183;0,058939;43,988235;0,000000;0,000000;0,000000;1,000000;9,700000;0,000000;912,947693;-320,083008;0,000000;140,500000;1015,102722;24,690657;5,641000;12,511898;1,896360
2020-08-03 04:00;2020-08-03 06:00;DK2;0,000000;33,125790;60,428551;4,180013;2,670600;69,229919;0,039796;29,130119;0,000000;0,000000;0,000000;6,000000;33,400002;0,000000;439,732910;-9,837000;0,000000;513,799988;1181,900635;24,419741;1,059000;13,287664;0,031380
2020-08-03 05:00;2020-08-03 07:00;DK2;0,000000;41,901840;63,528240;15,274427;2,948600;33,760929;0,049841;23,542446;0,000000;1,000000;0,000000;19,000000;59,599998;0,000000;488,644196;172,220001;0,000000;476,799988;1398,270508;26,485868;2,843000;14,915208;0,036770
2020-08-03 06:00;2020-08-03 08:00;DK2;0,000000;67,263550;65,975349;34,271622;4,042900;14,222227;0,093932;32,575443;0,000000;3,000000;1,000000;42,000000;86,300003;0,000000;264,772095;418,468994;0,000000;518,900024;1552,886108;27,096651;7,989000;16,059813;0,046640
2020-08-03 07:00;2020-08-03 09:00;DK2;0,000000;46,088058;62,275471;54,093513;1,657900;4,022172;0,119753;30,181377;0,000000;5,000000;2,000000;64,000000;87,000000;0,000000;94,778000;584,031982;0,000000;588,000000;1623,248291;30,616526;12,459992;16,570271;0,063600
2020-08-03 08:00;2020-08-03 10:00;DK2;0,000000;35,746380;61,102650;61,199905;1,797800;14,617055;0,161366;36,917664;0,000000;6,000000;2,000000;80,000000;99,300003;0,000000;102,820000;588,156006;0,000000;589,400024;1679,218750;28,938314;11,438016;16,908358;0,061660
2020-08-03 09:00;2020-08-03 11:00;DK2;0,000000;34,471230;60,181320;67,895981;1,595500;43,448021;0,208573;55,700584;0,000000;7,000000;2,000000;102,000000;108,699997;0,000000;31,587999;593,927002;0,000000;589,299988;1698,016235;31,011395;3,073000;17,197168;0,064730
2020-08-03 10:00;2020-08-03 12:00;DK2;0,000000;33,646069;58,805061;86,306992;2,556600;58,257469;0,255077;73,374901;0,000000;9,000000;3,000000;119,000000;111,199997;0,000000;32,223999;530,887024;0,000000;584,000000;1702,513184;31,729931;2,050000;17,040131;0,063750
2020-08-03 11:00;2020-08-03 13:00;DK2;0,000000;32,336159;56,474850;97,609673;2,991700;41,303410;0,286573;79,679283;0,000000;10,000000;4,000000;126,000000;106,900002;0,000000;173,500000;484,876007;0,000000;472,899994;1688,857666;26,703304;7,213000;17,447113;0,048680
2020-08-03 12:00;2020-08-03 14:00;DK2;0,000000;31,901119;57,045761;104,196693;6,466100;43,827263;0,298320;76,824593;0,000000;11,000000;4,000000;130,000000;91,599998;0,000000;125,820999;543,127014;0,000000;421,899994;1648,007813;24,726849;10,857000;16,905375;0,049740
2020-08-03 13:00;2020-08-03 15:00;DK2;0,000000;33,003639;56,978451;96,708252;7,847300;49,230122;0,242583;65,052132;0,000000;10,000000;4,000000;124,000000;57,799999;0,000000;145,237000;364,354004;0,000000;560,000000;1574,453491;26,618467;5,948000;16,072687;0,055830
2020-08-03 14:00;2020-08-03 16:00;DK2;0,000000;32,331169;55,446659;74,485695;4,042300;47,510841;0,168746;44,441696;0,000000;8,000000;3,000000;112,000000;33,200001;0,000000;230,574997;329,102997;0,000000;562,900024;1537,205078;25,870029;5,426000;16,484505;0,049830
2020-08-03 15:00;2020-08-03 17:00;DK2;0,000000;33,228230;55,330559;55,379379;3,680300;28,320566;0,118691;39,584949;0,000000;6,000000;2,000000;87,000000;7,300000;0,000000;308,363007;428,455994;0,000000;520,900024;1575,661621;27,521351;7,667000;17,696606;0,032890
2020-08-03 16:00;2020-08-03 18:00;DK2;0,000000;36,569229;43,333698;30,752363;3,436200;21,924185;0,105262;38,328136;0,000000;3,000000;1,000000;53,000000;-9,100000;0,000000;366,834015;422,226013;0,000000;539,000000;1550,409058;28,630379;7,354000;17,947596;0,024170
2020-08-03 17:00;2020-08-03 19:00;DK2;0,000000;38,813080;45,272419;11,640507;2,540700;23,531391;0,062784;31,241940;0,000000;1,000000;0,000000;22,000000;-11,700000;0,000000;407,834991;404,526001;0,000000;483,899994;1460,663818;30,279202;6,786000;17,226839;0,385110
2020-08-03 18:00;2020-08-03 20:00;DK2;0,000000;38,450329;46,503071;1,942104;1,541700;21,388842;0,018834;19,526253;0,000000;0,000000;0,000000;5,000000;-4,300000;0,000000;871,614990;74,097000;0,000000;305,100006;1380,883179;29,273800;1,298000;16,528807;0,452540
2020-08-03 19:00;2020-08-03 21:00;DK2;0,000000;37,893089;51,082222;0,397268;1,591400;18,140205;0,026519;25,968710;0,000000;0,000000;0,000000;0,000000;-0,200000;0,000000;1086,234009;23,730000;0,000000;99,599998;1344,463379;28,853148;1,166000;16,253016;0,067530
2020-08-03 20:00;2020-08-03 22:00;DK2;0,000000;36,661678;47,248089;0,300922;0,073700;19,229347;0,041739;34,966892;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1170,046997;-72,417000;0,000000;27,400000;1263,552368;28,974697;1,560000;15,340001;0,029950
2020-08-03 21:00;2020-08-03 23:00;DK2;0,000000;35,417049;47,690941;0,384235;0,000000;15,704496;0,043826;58,537273;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1113,069946;-157,091003;0,000000;27,900000;1141,656860;25,846109;2,469000;13,918650;0,030150
2020-08-03 22:00;2020-08-04 00:00;DK2;0,000000;33,230751;60,186340;0,262601;0,173600;11,518451;0,031204;64,413956;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1099,568970;-259,578003;0,000000;55,200001;1065,007935;25,381233;4,066000;13,278057;0,031080
2020-08-03 23:00;2020-08-04 01:00;DK2;0,000000;32,392731;63,059589;0,336747;4,086100;43,506088;0,023066;76,239815;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;938,604980;-259,136993;0,000000;109,900002;1009,012146;23,497105;4,098000;12,892759;0,030120
2020-08-04 00:00;2020-08-04 02:00;DK2;0,000000;32,175541;62,348000;0,360084;7,375400;68,395164;0,027090;87,381187;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;909,333984;-258,057007;0,000000;74,500000;983,839478;23,765072;3,903000;12,858356;0,030140
2020-08-04 01:00;2020-08-04 03:00;DK2;0,000000;31,910170;61,766411;0,357641;5,772200;55,228107;0,019069;73,613358;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1052,124023;-358,308014;0,000000;58,299999;980,782959;24,949432;6,176000;12,685221;0,030110
2020-08-04 02:00;2020-08-04 04:00;DK2;0,000000;32,520592;60,492107;0,364872;4,917900;41,289570;0,021388;54,288200;0,000000;0,000000;0,000000;0,000000;0,400000;0,000000;1097,730957;-348,040985;0,000000;49,400002;993,384644;25,494665;6,207000;12,778280;0,030040
2020-08-04 03:00;2020-08-04 05:00;DK2;0,000000;32,571392;60,652798;0,715122;4,840600;26,344580;0,020021;46,208775;0,000000;0,000000;0,000000;1,000000;9,900000;0,000000;960,296021;-115,302002;0,000000;12,200000;1039,447266;23,915352;2,385000;12,760591;0,030060
2020-08-04 04:00;2020-08-04 06:00;DK2;0,000000;31,758579;62,612179;4,207808;3,221500;21,458990;0,009794;35,066620;0,000000;0,000000;0,000000;6,000000;34,200001;0,000000;405,481995;82,932999;0,000000;518,099976;1205,050415;26,252712;2,213000;14,012008;0,026990
2020-08-04 05:00;2020-08-04 07:00;DK2;0,000000;32,598270;69,443581;15,277137;3,131200;9,712600;0,021998;20,684813;0,000000;1,000000;0,000000;22,000000;67,099998;0,000000;214,830994;471,992004;0,000000;498,200012;1425,992554;27,501225;9,394000;15,762554;0,023810
2020-08-04 06:00;2020-08-04 08:00;DK2;0,000000;31,700399;74,157181;35,335186;2,935800;2,609461;0,059709;21,085245;0,000000;3,000000;1,000000;54,000000;87,900002;0,000000;170,229996;584,622986;0,000000;505,299988;1573,935913;28,912683;12,351016;17,034166;0,013780
2020-08-04 07:00;2020-08-04 09:00;DK2;0,000000;30,381689;74,067802;60,375210;3,288200;1,860425;0,100185;29,901064;0,000000;5,000000;2,000000;87,000000;101,199997;0,000000;227,888000;535,703979;0,000000;493,299988;1652,066528;27,491781;10,802000;17,456026;0,011910
2020-08-04 08:00;2020-08-04 10:00;DK2;0,000000;33,478321;67,948677;82,848396;3,865900;10,663506;0,159128;37,732067;0,000000;8,000000;3,000000;123,000000;99,599998;0,000000;308,928009;498,576996;0,000000;407,500000;1685,301025;26,892294;9,541000;18,003777;0,011760
2020-08-04 09:00;2020-08-04 11:00;DK2;0,000000;33,211559;67,578758;98,767181;4,601900;22,353415;0,193289;48,207066;0,000000;10,000000;4,000000;139,000000;96,500000;0,000000;503,390991;381,954987;0,000000;279,200012;1688,959229;24,133041;5,543000;17,856699;0,011780
2020-08-04 10:00;2020-08-04 12:00;DK2;0,000000;33,567139;67,783058;107,848228;9,216500;46,475925;0,250927;63,092213;0,000000;11,000000;4,000000;134,000000;105,500000;0,000000;450,507996;413,973999;0,000000;244,500000;1691,715942;26,110161;1,355000;17,417221;0,011720
2020-08-04 11:00;2020-08-04 13:00;DK2;0,000000;34,362259;65,008537;107,752914;9,866100;51,059574;0,282902;89,082619;0,000000;12,000000;4,000000;131,000000;71,900002;0,000000;266,356598;526,357971;0,000000;284,799988;1653,829468;29,682837;2,271000;17,641460;0,011700
2020-08-04 12:00;2020-08-04 14:00;DK2;0,000000;33,063969;63,045231;88,372704;6,218100;42,699284;0,343080;100,154457;0,000000;9,000000;3,000000;123,000000;49,700001;0,000000;269,930298;442,980011;0,000000;376,299988;1607,807129;29,747013;2,203000;17,464487;0,011810
2020-08-04 13:00;2020-08-04 15:00;DK2;0,000000;33,142990;63,202511;74,331963;8,249600;33,672756;0,368803;99,665718;0,000000;8,000000;2,000000;109,000000;45,200001;0,000000;110,243401;574,950012;0,000000;396,700012;1558,727783;24,730618;11,558016;16,452732;0,012010
2020-08-04 14:00;2020-08-04 16:00;DK2;0,000000;34,134861;63,023861;68,717628;4,867900;28,169859;0,335921;94,422020;0,000000;7,000000;3,000000;103,000000;19,900000;0,000000;6,162100;521,309021;0,000000;576,200012;1530,243164;28,033812;10,461000;16,908028;0,011810
2020-08-04 15:00;2020-08-04 17:00;DK2;0,000000;33,858429;63,695763;49,784386;4,886900;40,748623;0,295540;96,084427;0,000000;5,000000;2,000000;81,000000;-2,600000;0,000000;114,722397;528,671021;0,000000;552,700012;1570,847412;27,203268;10,688000;18,100616;0,011620
2020-08-04 16:00;2020-08-04 18:00;DK2;0,000000;34,093021;64,159317;26,829144;3,456100;24,739634;0,227862;84,055946;0,000000;2,000000;1,000000;46,000000;-6,300000;0,000000;234,236893;467,242004;0,000000;562,000000;1543,739990;27,928698;8,762000;18,317272;0,011720
2020-08-04 17:00;2020-08-04 19:00;DK2;0,000000;37,581150;70,365677;10,119369;1,393600;4,999813;0,155386;66,604271;0,000000;1,000000;0,000000;20,000000;-10,600000;0,000000;227,995193;469,385986;0,000000;565,099976;1464,100464;28,929710;8,651000;17,409620;0,015990
2020-08-04 18:00;2020-08-04 20:00;DK2;0,000000;36,562130;68,056831;1,858285;2,257400;4,009305;0,053667;61,228325;0,000000;0,000000;0,000000;3,000000;2,700000;0,000000;760,274780;189,501007;0,000000;262,799988;1392,301758;28,236042;2,632000;16,738245;0,028110
2020-08-04 19:00;2020-08-04 21:00;DK2;0,000000;35,807442;66,302689;0,559043;4,755100;23,774162;0,056384;83,715691;0,000000;0,000000;0,000000;0,000000;1,400000;0,000000;1040,766113;113,065002;0,000000;-22,799999;1347,401611;26,303383;1,870000;16,484343;0,031960
2020-08-04 20:00;2020-08-04 22:00;DK2;0,000000;34,309761;61,653370;0,516884;6,825500;57,482197;0,055048;96,745567;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;854,314392;122,971001;0,000000;28,400000;1263,273682;23,228851;1,625000;15,510208;0,031130
2020-08-04 21:00;2020-08-04 23:00;DK2;0,000000;34,374168;61,101089;0,416535;8,056000;49,796696;0,042910;86,743835;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;877,099426;-364,515015;0,000000;393,600006;1146,715698;25,838976;5,724000;14,047311;0,031160
2020-08-04 22:00;2020-08-05 00:00;DK2;0,000000;34,017220;62,480209;0,367008;3,246300;25,435917;0,024605;60,936172;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;889,348083;-592,777039;0,000000;578,900024;1061,978516;30,570330;12,897016;13,190791;0,033050
2020-08-04 23:00;2020-08-05 01:00;DK2;0,000000;33,976158;65,456367;0,421136;2,827500;20,335667;0,024017;51,309959;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;821,942322;-579,655029;0,000000;591,299988;1007,938110;30,254988;12,513000;12,715955;0,031240
2020-08-05 00:00;2020-08-05 02:00;DK2;0,000000;33,685120;65,998123;0,370880;3,486300;15,386039;0,036699;49,953701;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;795,716125;-576,856995;0,000000;591,299988;979,075989;30,897982;12,684000;12,353277;0,031130
2020-08-05 01:00;2020-08-05 03:00;DK2;0,000000;33,917358;66,083763;0,406083;1,829600;14,135853;0,046154;55,350338;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;815,700806;-596,429993;0,000000;591,400024;982,439941;30,290081;13,353000;12,564613;0,031160
2020-08-05 02:00;2020-08-05 04:00;DK2;0,000000;35,205452;66,639420;0,374776;1,030500;35,037060;0,042895;55,491413;0,000000;0,000000;0,000000;0,000000;0,200000;0,000000;753,385376;-540,100037;0,000000;591,299988;998,606934;29,509970;11,486008;12,658966;0,032230
2020-08-05 03:00;2020-08-05 05:00;DK2;0,000000;35,229492;68,190361;0,589151;0,682100;51,363388;0,038252;79,620079;0,000000;0,000000;0,000000;0,000000;4,500000;0,000000;699,268921;-485,791992;0,000000;591,400024;1045,089722;29,697090;10,211000;13,052761;0,030180
2020-08-05 04:00;2020-08-05 06:00;DK2;0,000000;34,096218;69,962822;1,871116;2,190800;77,996910;0,057798;135,183792;0,000000;0,000000;0,000000;2,000000;14,600000;0,000000;214,369095;52,861000;0,000000;591,400024;1196,589600;31,571308;2,557000;15,154447;0,028010
