,HourUTC,HourDK,PriceArea,SpotPriceDKK,SpotPriceEUR
2665,2020-09-10 21:00,2020-09-10 23:00,DK2,327.25,43.98
2666,2020-09-10 20:00,2020-09-10 22:00,DK2,371.220001,49.889999
2667,2020-09-10 19:00,2020-09-10 21:00,DK2,427.329987,57.43
2668,2020-09-10 18:00,2020-09-10 20:00,DK2,559.77002,75.230003
2669,2020-09-10 17:00,2020-09-10 19:00,DK2,580.460022,78.010002
2670,2020-09-10 16:00,2020-09-10 18:00,DK2,489.679993,65.809998
2671,2020-09-10 15:00,2020-09-10 17:00,DK2,414.75,55.740002
2672,2020-09-10 14:00,2020-09-10 16:00,DK2,357.75,48.080002
2673,2020-09-10 13:00,2020-09-10 15:00,DK2,331.410004,44.540001
2674,2020-09-10 12:00,2020-09-10 14:00,DK2,308.269989,41.43
2675,2020-09-10 11:00,2020-09-10 13:00,DK2,335.579987,45.099998
2676,2020-09-10 10:00,2020-09-10 12:00,DK2,351.279999,47.209999
2677,2020-09-10 09:00,2020-09-10 11:00,DK2,351.350006,47.220001
2678,2020-09-10 08:00,2020-09-10 10:00,DK2,360.880005,48.5
2679,2020-09-10 07:00,2020-09-10 09:00,DK2,392.429993,52.740002
2680,2020-09-10 06:00,2020-09-10 08:00,DK2,440.940002,59.259998
2681,2020-09-10 05:00,2020-09-10 07:00,DK2,351.880005,47.290001
2682,2020-09-10 04:00,2020-09-10 06:00,DK2,192.199997,25.83
2683,2020-09-10 03:00,2020-09-10 05:00,DK2,82.440002,11.08
2684,2020-09-10 02:00,2020-09-10 04:00,DK2,77.830002,10.46
2685,2020-09-10 01:00,2020-09-10 03:00,DK2,72.470001,9.74
2686,2020-09-10 00:00,2020-09-10 02:00,DK2,72.25,9.71
2687,2020-09-09 23:00,2020-09-10 01:00,DK2,74.110001,9.96
2688,2020-09-09 22:00,2020-09-10 00:00,DK2,78.720001,10.58
2689,2020-09-09 21:00,2020-09-09 23:00,DK2,111.610001,15.0
2690,2020-09-09 20:00,2020-09-09 22:00,DK2,177.610001,23.870001
2691,2020-09-09 19:00,2020-09-09 21:00,DK2,212.740005,28.59
2692,2020-09-09 18:00,2020-09-09 20:00,DK2,243.169998,32.68
2693,2020-09-09 17:00,2020-09-09 19:00,DK2,348.829987,46.880001
2694,2020-09-09 16:00,2020-09-09 18:00,DK2,347.119995,46.650002
2695,2020-09-09 15:00,2020-09-09 17:00,DK2,241.460007,32.450001
2696,2020-09-09 14:00,2020-09-09 16:00,DK2,226.279999,30.41
2697,2020-09-09 13:00,2020-09-09 15:00,DK2,217.050003,29.17
2698,2020-09-09 12:00,2020-09-09 14:00,DK2,217.350006,29.209999
2699,2020-09-09 11:00,2020-09-09 13:00,DK2,221.660004,29.790001
2700,2020-09-09 10:00,2020-09-09 12:00,DK2,221.889999,29.82
2701,2020-09-09 09:00,2020-09-09 11:00,DK2,225.759995,30.34
2702,2020-09-09 08:00,2020-09-09 10:00,DK2,246.139999,33.080002
2703,2020-09-09 07:00,2020-09-09 09:00,DK2,318.98999,42.869999
2704,2020-09-09 06:00,2020-09-09 08:00,DK2,358.350006,48.16
2705,2020-09-09 05:00,2020-09-09 07:00,DK2,374.5,50.330002
2706,2020-09-09 04:00,2020-09-09 06:00,DK2,334.100006,44.900002
2707,2020-09-09 03:00,2020-09-09 05:00,DK2,212.440002,28.549999
2708,2020-09-09 02:00,2020-09-09 04:00,DK2,190.639999,25.620001
2709,2020-09-09 01:00,2020-09-09 03:00,DK2,186.619995,25.08
2710,2020-09-09 00:00,2020-09-09 02:00,DK2,186.690002,25.09
2711,2020-09-08 23:00,2020-09-09 01:00,DK2,180.0,24.190001
2712,2020-09-08 22:00,2020-09-09 00:00,DK2,186.25,25.030001
2713,2020-09-08 21:00,2020-09-08 23:00,DK2,181.279999,24.360001
2714,2020-09-08 20:00,2020-09-08 22:00,DK2,321.179993,43.16
2715,2020-09-08 19:00,2020-09-08 21:00,DK2,351.769989,47.27
2716,2020-09-08 18:00,2020-09-08 20:00,DK2,493.309998,66.290001
2717,2020-09-08 17:00,2020-09-08 19:00,DK2,508.790009,68.370003
2718,2020-09-08 16:00,2020-09-08 18:00,DK2,369.700012,49.68
2719,2020-09-08 15:00,2020-09-08 17:00,DK2,244.389999,32.84
2720,2020-09-08 14:00,2020-09-08 16:00,DK2,228.009995,30.639999
2721,2020-09-08 13:00,2020-09-08 15:00,DK2,217.520004,29.23
2722,2020-09-08 12:00,2020-09-08 14:00,DK2,201.889999,27.129999
2723,2020-09-08 11:00,2020-09-08 13:00,DK2,208.369995,28.0
2724,2020-09-08 10:00,2020-09-08 12:00,DK2,206.139999,27.700001
2725,2020-09-08 09:00,2020-09-08 11:00,DK2,220.5,29.629999
2726,2020-09-08 08:00,2020-09-08 10:00,DK2,235.529999,31.65
2727,2020-09-08 07:00,2020-09-08 09:00,DK2,264.480011,35.540001
2728,2020-09-08 06:00,2020-09-08 08:00,DK2,328.480011,44.139999
2729,2020-09-08 05:00,2020-09-08 07:00,DK2,310.170013,41.68
2730,2020-09-08 04:00,2020-09-08 06:00,DK2,200.550003,26.950001
2731,2020-09-08 03:00,2020-09-08 05:00,DK2,173.470001,23.309999
2732,2020-09-08 02:00,2020-09-08 04:00,DK2,81.110001,10.9
2733,2020-09-08 01:00,2020-09-08 03:00,DK2,72.629997,9.76
2734,2020-09-08 00:00,2020-09-08 02:00,DK2,71.889999,9.66
2735,2020-09-07 23:00,2020-09-08 01:00,DK2,79.330002,10.66
2736,2020-09-07 22:00,2020-09-08 00:00,DK2,84.910004,11.41
2737,2020-09-07 21:00,2020-09-07 23:00,DK2,126.410004,16.99
2738,2020-09-07 20:00,2020-09-07 22:00,DK2,193.449997,26.0
2739,2020-09-07 19:00,2020-09-07 21:00,DK2,334.149994,44.91
2740,2020-09-07 18:00,2020-09-07 20:00,DK2,428.640015,57.610001
2741,2020-09-07 17:00,2020-09-07 19:00,DK2,464.059998,62.369999
2742,2020-09-07 16:00,2020-09-07 18:00,DK2,417.559998,56.119999
2743,2020-09-07 15:00,2020-09-07 17:00,DK2,357.730011,48.080002
2744,2020-09-07 14:00,2020-09-07 16:00,DK2,306.019989,41.130001
2745,2020-09-07 13:00,2020-09-07 15:00,DK2,288.390015,38.759998
2746,2020-09-07 12:00,2020-09-07 14:00,DK2,277.450012,37.290001
2747,2020-09-07 11:00,2020-09-07 13:00,DK2,288.019989,38.709999
2748,2020-09-07 10:00,2020-09-07 12:00,DK2,322.910004,43.400002
2749,2020-09-07 09:00,2020-09-07 11:00,DK2,352.01001,47.310001
2750,2020-09-07 08:00,2020-09-07 10:00,DK2,365.700012,49.150002
2751,2020-09-07 07:00,2020-09-07 09:00,DK2,425.369995,57.169998
2752,2020-09-07 06:00,2020-09-07 08:00,DK2,484.0,65.050003
2753,2020-09-07 05:00,2020-09-07 07:00,DK2,445.380005,59.860001
2754,2020-09-07 04:00,2020-09-07 06:00,DK2,350.959991,47.169998
2755,2020-09-07 03:00,2020-09-07 05:00,DK2,247.910004,33.32
2756,2020-09-07 02:00,2020-09-07 04:00,DK2,222.020004,29.84
2757,2020-09-07 01:00,2020-09-07 03:00,DK2,212.570007,28.57
2758,2020-09-07 00:00,2020-09-07 02:00,DK2,208.179993,27.98
2759,2020-09-06 23:00,2020-09-07 01:00,DK2,210.710007,28.32
2760,2020-09-06 22:00,2020-09-07 00:00,DK2,220.610001,29.65
2761,2020-09-06 21:00,2020-09-06 23:00,DK2,219.639999,29.52
2762,2020-09-06 20:00,2020-09-06 22:00,DK2,326.480011,43.880001
2763,2020-09-06 19:00,2020-09-06 21:00,DK2,347.839996,46.75
2764,2020-09-06 18:00,2020-09-06 20:00,DK2,367.850006,49.439999
2765,2020-09-06 17:00,2020-09-06 19:00,DK2,351.109985,47.189999
2766,2020-09-06 16:00,2020-09-06 18:00,DK2,312.570007,42.009998
2767,2020-09-06 15:00,2020-09-06 17:00,DK2,261.160004,35.099998
2768,2020-09-06 14:00,2020-09-06 16:00,DK2,240.619995,32.34
2769,2020-09-06 13:00,2020-09-06 15:00,DK2,228.639999,30.73
2770,2020-09-06 12:00,2020-09-06 14:00,DK2,225.300003,30.280001
2771,2020-09-06 11:00,2020-09-06 13:00,DK2,228.419998,30.700001
2772,2020-09-06 10:00,2020-09-06 12:00,DK2,253.720001,34.099998
2773,2020-09-06 09:00,2020-09-06 11:00,DK2,254.979996,34.27
2774,2020-09-06 08:00,2020-09-06 10:00,DK2,239.509995,32.189999
2775,2020-09-06 07:00,2020-09-06 09:00,DK2,247.020004,33.200001
2776,2020-09-06 06:00,2020-09-06 08:00,DK2,229.160004,30.799999
2777,2020-09-06 05:00,2020-09-06 07:00,DK2,229.910004,30.9
2778,2020-09-06 04:00,2020-09-06 06:00,DK2,188.470001,25.33
2779,2020-09-06 03:00,2020-09-06 05:00,DK2,185.039993,24.870001
2780,2020-09-06 02:00,2020-09-06 04:00,DK2,186.529999,25.07
2781,2020-09-06 01:00,2020-09-06 03:00,DK2,186.309998,25.040001
2782,2020-09-06 00:00,2020-09-06 02:00,DK2,186.229996,25.030001
2783,2020-09-05 23:00,2020-09-06 01:00,DK2,186.229996,25.030001
2784,2020-09-05 22:00,2020-09-06 00:00,DK2,189.580002,25.48
2785,2020-09-05 21:00,2020-09-05 23:00,DK2,273.369995,36.740002
2786,2020-09-05 20:00,2020-09-05 22:00,DK2,289.73999,38.939999
2787,2020-09-05 19:00,2020-09-05 21:00,DK2,320.540009,43.080002
2788,2020-09-05 18:00,2020-09-05 20:00,DK2,348.519989,46.84
2789,2020-09-05 17:00,2020-09-05 19:00,DK2,327.679993,44.040001
2790,2020-09-05 16:00,2020-09-05 18:00,DK2,277.459991,37.290001
2791,2020-09-05 15:00,2020-09-05 17:00,DK2,236.910004,31.84
2792,2020-09-05 14:00,2020-09-05 16:00,DK2,218.080002,29.309999
2793,2020-09-05 13:00,2020-09-05 15:00,DK2,194.270004,26.110001
2794,2020-09-05 12:00,2020-09-05 14:00,DK2,179.539993,24.129999
2795,2020-09-05 11:00,2020-09-05 13:00,DK2,184.300003,24.77
2796,2020-09-05 10:00,2020-09-05 12:00,DK2,203.720001,27.379999
2797,2020-09-05 09:00,2020-09-05 11:00,DK2,216.080002,29.040001
2798,2020-09-05 08:00,2020-09-05 10:00,DK2,234.229996,31.48
2799,2020-09-05 07:00,2020-09-05 09:00,DK2,279.390015,37.549999
2800,2020-09-05 06:00,2020-09-05 08:00,DK2,284.970001,38.299999
2801,2020-09-05 05:00,2020-09-05 07:00,DK2,248.369995,33.380001
2802,2020-09-05 04:00,2020-09-05 06:00,DK2,198.589996,26.690001
2803,2020-09-05 03:00,2020-09-05 05:00,DK2,192.559998,25.879999
2804,2020-09-05 02:00,2020-09-05 04:00,DK2,190.550003,25.610001
2805,2020-09-05 01:00,2020-09-05 03:00,DK2,189.589996,25.48
2806,2020-09-05 00:00,2020-09-05 02:00,DK2,189.740005,25.5
2807,2020-09-04 23:00,2020-09-05 01:00,DK2,208.630005,28.040001
2808,2020-09-04 22:00,2020-09-05 00:00,DK2,294.420013,39.57
2809,2020-09-04 21:00,2020-09-04 23:00,DK2,256.519989,34.48
2810,2020-09-04 20:00,2020-09-04 22:00,DK2,318.339996,42.790001
2811,2020-09-04 19:00,2020-09-04 21:00,DK2,342.149994,45.990002
2812,2020-09-04 18:00,2020-09-04 20:00,DK2,374.73999,50.369999
2813,2020-09-04 17:00,2020-09-04 19:00,DK2,391.850006,52.669998
2814,2020-09-04 16:00,2020-09-04 18:00,DK2,356.730011,47.950001
2815,2020-09-04 15:00,2020-09-04 17:00,DK2,327.570007,44.029999
2816,2020-09-04 14:00,2020-09-04 16:00,DK2,271.399994,36.48
2817,2020-09-04 13:00,2020-09-04 15:00,DK2,238.139999,32.009998
2818,2020-09-04 12:00,2020-09-04 14:00,DK2,237.029999,31.860001
2819,2020-09-04 11:00,2020-09-04 13:00,DK2,249.970001,33.599998
2820,2020-09-04 10:00,2020-09-04 12:00,DK2,267.829987,36.0
2821,2020-09-04 09:00,2020-09-04 11:00,DK2,291.26001,39.150002
2822,2020-09-04 08:00,2020-09-04 10:00,DK2,320.350006,43.060001
2823,2020-09-04 07:00,2020-09-04 09:00,DK2,369.829987,49.709999
2824,2020-09-04 06:00,2020-09-04 08:00,DK2,384.410004,51.669998
2825,2020-09-04 05:00,2020-09-04 07:00,DK2,360.299988,48.43
2826,2020-09-04 04:00,2020-09-04 06:00,DK2,297.359985,39.970001
2827,2020-09-04 03:00,2020-09-04 05:00,DK2,226.460007,30.440001
2828,2020-09-04 02:00,2020-09-04 04:00,DK2,208.309998,28.0
2829,2020-09-04 01:00,2020-09-04 03:00,DK2,188.520004,25.34
2830,2020-09-04 00:00,2020-09-04 02:00,DK2,189.559998,25.48
2831,2020-09-03 23:00,2020-09-04 01:00,DK2,186.740005,25.1
2832,2020-09-03 22:00,2020-09-04 00:00,DK2,194.770004,26.18
2833,2020-09-03 21:00,2020-09-03 23:00,DK2,197.130005,26.49
2834,2020-09-03 20:00,2020-09-03 22:00,DK2,229.5,30.84
2835,2020-09-03 19:00,2020-09-03 21:00,DK2,305.549988,41.060001
2836,2020-09-03 18:00,2020-09-03 20:00,DK2,345.359985,46.41
2837,2020-09-03 17:00,2020-09-03 19:00,DK2,394.619995,53.029999
2838,2020-09-03 16:00,2020-09-03 18:00,DK2,388.890015,52.259998
2839,2020-09-03 15:00,2020-09-03 17:00,DK2,389.559998,52.349998
2840,2020-09-03 14:00,2020-09-03 16:00,DK2,389.929993,52.400002
2841,2020-09-03 13:00,2020-09-03 15:00,DK2,356.149994,47.860001
2842,2020-09-03 12:00,2020-09-03 14:00,DK2,355.850006,47.82
2843,2020-09-03 11:00,2020-09-03 13:00,DK2,390.899994,52.529999
2844,2020-09-03 10:00,2020-09-03 12:00,DK2,402.359985,54.07
2845,2020-09-03 09:00,2020-09-03 11:00,DK2,390.679993,52.5
2846,2020-09-03 08:00,2020-09-03 10:00,DK2,383.609985,51.549999
2847,2020-09-03 07:00,2020-09-03 09:00,DK2,399.160004,53.639999
2848,2020-09-03 06:00,2020-09-03 08:00,DK2,446.190002,59.959999
2849,2020-09-03 05:00,2020-09-03 07:00,DK2,416.579987,55.98
2850,2020-09-03 04:00,2020-09-03 06:00,DK2,368.350006,49.5
2851,2020-09-03 03:00,2020-09-03 05:00,DK2,280.470001,37.689999
2852,2020-09-03 02:00,2020-09-03 04:00,DK2,263.649994,35.43
2853,2020-09-03 01:00,2020-09-03 03:00,DK2,259.26001,34.84
2854,2020-09-03 00:00,2020-09-03 02:00,DK2,269.529999,36.220001
2855,2020-09-02 23:00,2020-09-03 01:00,DK2,290.519989,39.040001
2856,2020-09-02 22:00,2020-09-03 00:00,DK2,331.519989,44.549999
2857,2020-09-02 21:00,2020-09-02 23:00,DK2,327.059998,43.939999
2858,2020-09-02 20:00,2020-09-02 22:00,DK2,367.26001,49.34
2859,2020-09-02 19:00,2020-09-02 21:00,DK2,412.809998,55.459999
2860,2020-09-02 18:00,2020-09-02 20:00,DK2,491.640015,66.050003
2861,2020-09-02 17:00,2020-09-02 19:00,DK2,512.780029,68.889999
2862,2020-09-02 16:00,2020-09-02 18:00,DK2,449.579987,60.400002
2863,2020-09-02 15:00,2020-09-02 17:00,DK2,394.649994,53.02
2864,2020-09-02 14:00,2020-09-02 16:00,DK2,354.309998,47.599998
2865,2020-09-02 13:00,2020-09-02 15:00,DK2,335.700012,45.099998
2866,2020-09-02 12:00,2020-09-02 14:00,DK2,335.25,45.040001
2867,2020-09-02 11:00,2020-09-02 13:00,DK2,371.869995,49.959999
2868,2020-09-02 10:00,2020-09-02 12:00,DK2,373.730011,50.209999
2869,2020-09-02 09:00,2020-09-02 11:00,DK2,377.529999,50.720001
2870,2020-09-02 08:00,2020-09-02 10:00,DK2,415.709991,55.849998
2871,2020-09-02 07:00,2020-09-02 09:00,DK2,472.730011,63.509998
2872,2020-09-02 06:00,2020-09-02 08:00,DK2,529.299988,71.110001
2873,2020-09-02 05:00,2020-09-02 07:00,DK2,463.200012,62.23
2874,2020-09-02 04:00,2020-09-02 06:00,DK2,373.140015,50.130001
2875,2020-09-02 03:00,2020-09-02 05:00,DK2,285.450012,38.349998
2876,2020-09-02 02:00,2020-09-02 04:00,DK2,265.730011,35.700001
2877,2020-09-02 01:00,2020-09-02 03:00,DK2,258.429993,34.720001
2878,2020-09-02 00:00,2020-09-02 02:00,DK2,270.570007,36.349998
2879,2020-09-01 23:00,2020-09-02 01:00,DK2,283.0,38.02
2880,2020-09-01 22:00,2020-09-02 00:00,DK2,310.170013,41.669998
2881,2020-09-01 21:00,2020-09-01 23:00,DK2,307.290009,41.279999
2882,2020-09-01 20:00,2020-09-01 22:00,DK2,349.5,46.950001
2883,2020-09-01 19:00,2020-09-01 21:00,DK2,411.799988,55.32
2884,2020-09-01 18:00,2020-09-01 20:00,DK2,490.779999,65.93
2885,2020-09-01 17:00,2020-09-01 19:00,DK2,498.899994,67.019997
2886,2020-09-01 16:00,2020-09-01 18:00,DK2,454.609985,61.07
2887,2020-09-01 15:00,2020-09-01 17:00,DK2,445.369995,59.830002
2888,2020-09-01 14:00,2020-09-01 16:00,DK2,388.730011,52.220001
2889,2020-09-01 13:00,2020-09-01 15:00,DK2,360.359985,48.41
2890,2020-09-01 12:00,2020-09-01 14:00,DK2,359.399994,48.279999
2891,2020-09-01 11:00,2020-09-01 13:00,DK2,447.76001,60.150002
2892,2020-09-01 10:00,2020-09-01 12:00,DK2,451.929993,60.709999
2893,2020-09-01 09:00,2020-09-01 11:00,DK2,454.679993,61.080002
2894,2020-09-01 08:00,2020-09-01 10:00,DK2,470.390015,63.189999
2895,2020-09-01 07:00,2020-09-01 09:00,DK2,508.720001,68.339996
2896,2020-09-01 06:00,2020-09-01 08:00,DK2,514.380005,69.099998
2897,2020-09-01 05:00,2020-09-01 07:00,DK2,472.769989,63.509998
2898,2020-09-01 04:00,2020-09-01 06:00,DK2,366.769989,49.27
2899,2020-09-01 03:00,2020-09-01 05:00,DK2,278.480011,37.41
2900,2020-09-01 02:00,2020-09-01 04:00,DK2,267.170013,35.889999
2901,2020-09-01 01:00,2020-09-01 03:00,DK2,259.869995,34.91
2902,2020-09-01 00:00,2020-09-01 02:00,DK2,267.459991,35.93
2903,2020-08-31 23:00,2020-09-01 01:00,DK2,282.200012,37.91
2904,2020-08-31 22:00,2020-09-01 00:00,DK2,291.799988,39.200001
2905,2020-08-31 21:00,2020-08-31 23:00,DK2,334.940002,45.0
2906,2020-08-31 20:00,2020-08-31 22:00,DK2,387.179993,52.02
2907,2020-08-31 19:00,2020-08-31 21:00,DK2,482.75,64.860001
2908,2020-08-31 18:00,2020-08-31 20:00,DK2,540.809998,72.660004
2909,2020-08-31 17:00,2020-08-31 19:00,DK2,588.440002,79.059998
2910,2020-08-31 16:00,2020-08-31 18:00,DK2,532.919983,71.599998
2911,2020-08-31 15:00,2020-08-31 17:00,DK2,487.440002,65.489998
2912,2020-08-31 14:00,2020-08-31 16:00,DK2,441.299988,59.290001
2913,2020-08-31 13:00,2020-08-31 15:00,DK2,425.809998,57.209999
2914,2020-08-31 12:00,2020-08-31 14:00,DK2,446.950012,60.049999
2915,2020-08-31 11:00,2020-08-31 13:00,DK2,457.600006,61.48
2916,2020-08-31 10:00,2020-08-31 12:00,DK2,478.579987,64.300003
2917,2020-08-31 09:00,2020-08-31 11:00,DK2,498.829987,67.019997
2918,2020-08-31 08:00,2020-08-31 10:00,DK2,507.390015,68.169998
2919,2020-08-31 07:00,2020-08-31 09:00,DK2,524.950012,70.529999
2920,2020-08-31 06:00,2020-08-31 08:00,DK2,512.900024,68.910004
2921,2020-08-31 05:00,2020-08-31 07:00,DK2,457.070007,61.41
2922,2020-08-31 04:00,2020-08-31 06:00,DK2,336.720001,45.240002
2923,2020-08-31 03:00,2020-08-31 05:00,DK2,255.960007,34.389999
2924,2020-08-31 02:00,2020-08-31 04:00,DK2,218.899994,29.41
2925,2020-08-31 01:00,2020-08-31 03:00,DK2,211.600006,28.43
2926,2020-08-31 00:00,2020-08-31 02:00,DK2,215.029999,28.889999
2927,2020-08-30 23:00,2020-08-31 01:00,DK2,207.809998,27.92
2928,2020-08-30 22:00,2020-08-31 00:00,DK2,221.5,29.76
2929,2020-08-30 21:00,2020-08-30 23:00,DK2,275.390015,37.0
2930,2020-08-30 20:00,2020-08-30 22:00,DK2,312.380005,41.970001
2931,2020-08-30 19:00,2020-08-30 21:00,DK2,321.019989,43.130001
2932,2020-08-30 18:00,2020-08-30 20:00,DK2,317.820007,42.700001
2933,2020-08-30 17:00,2020-08-30 19:00,DK2,290.869995,39.080002
2934,2020-08-30 16:00,2020-08-30 18:00,DK2,261.839996,35.18
2935,2020-08-30 15:00,2020-08-30 17:00,DK2,233.779999,31.41
2936,2020-08-30 14:00,2020-08-30 16:00,DK2,223.139999,29.98
2937,2020-08-30 13:00,2020-08-30 15:00,DK2,217.559998,29.23
2938,2020-08-30 12:00,2020-08-30 14:00,DK2,223.070007,29.969999
2939,2020-08-30 11:00,2020-08-30 13:00,DK2,230.580002,30.98
2940,2020-08-30 10:00,2020-08-30 12:00,DK2,238.100006,31.99
2941,2020-08-30 09:00,2020-08-30 11:00,DK2,244.059998,32.790001
2942,2020-08-30 08:00,2020-08-30 10:00,DK2,241.080002,32.389999
2943,2020-08-30 07:00,2020-08-30 09:00,DK2,240.039993,32.25
2944,2020-08-30 06:00,2020-08-30 08:00,DK2,237.949997,31.969999
2945,2020-08-30 05:00,2020-08-30 07:00,DK2,228.800003,30.74
2946,2020-08-30 04:00,2020-08-30 06:00,DK2,227.679993,30.59
2947,2020-08-30 03:00,2020-08-30 05:00,DK2,230.580002,30.98
2948,2020-08-30 02:00,2020-08-30 04:00,DK2,228.800003,30.74
2949,2020-08-30 01:00,2020-08-30 03:00,DK2,233.259995,31.34
2950,2020-08-30 00:00,2020-08-30 02:00,DK2,238.770004,32.080002
2951,2020-08-29 23:00,2020-08-30 01:00,DK2,260.359985,34.98
2952,2020-08-29 22:00,2020-08-30 00:00,DK2,284.320007,38.200001
2953,2020-08-29 21:00,2020-08-29 23:00,DK2,292.25,39.259998
2954,2020-08-29 20:00,2020-08-29 22:00,DK2,320.089996,43.0
2955,2020-08-29 19:00,2020-08-29 21:00,DK2,334.899994,44.990002
2956,2020-08-29 18:00,2020-08-29 20:00,DK2,349.190002,46.91
2957,2020-08-29 17:00,2020-08-29 19:00,DK2,345.320007,46.389999
2958,2020-08-29 16:00,2020-08-29 18:00,DK2,327.380005,43.98
2959,2020-08-29 15:00,2020-08-29 17:00,DK2,275.420013,37.0
2960,2020-08-29 14:00,2020-08-29 16:00,DK2,258.380005,34.709999
2961,2020-08-29 13:00,2020-08-29 15:00,DK2,235.75,31.67
2962,2020-08-29 12:00,2020-08-29 14:00,DK2,223.320007,30.0
2963,2020-08-29 11:00,2020-08-29 13:00,DK2,225.479996,30.290001
2964,2020-08-29 10:00,2020-08-29 12:00,DK2,230.690002,30.99
2965,2020-08-29 09:00,2020-08-29 11:00,DK2,266.859985,35.849998
2966,2020-08-29 08:00,2020-08-29 10:00,DK2,274.230011,36.84
2967,2020-08-29 07:00,2020-08-29 09:00,DK2,285.100006,38.299999
2968,2020-08-29 06:00,2020-08-29 08:00,DK2,267.529999,35.939999
2969,2020-08-29 05:00,2020-08-29 07:00,DK2,236.419998,31.76
2970,2020-08-29 04:00,2020-08-29 06:00,DK2,220.339996,29.6
2971,2020-08-29 03:00,2020-08-29 05:00,DK2,215.869995,29.0
2972,2020-08-29 02:00,2020-08-29 04:00,DK2,210.740005,28.309999
2973,2020-08-29 01:00,2020-08-29 03:00,DK2,217.880005,29.27
2974,2020-08-29 00:00,2020-08-29 02:00,DK2,228.830002,30.74
2975,2020-08-28 23:00,2020-08-29 01:00,DK2,251.309998,33.759998
2976,2020-08-28 22:00,2020-08-29 00:00,DK2,274.079987,36.82
2977,2020-08-28 21:00,2020-08-28 23:00,DK2,291.709991,39.189999
2978,2020-08-28 20:00,2020-08-28 22:00,DK2,315.309998,42.360001
2979,2020-08-28 19:00,2020-08-28 21:00,DK2,347.320007,46.66
2980,2020-08-28 18:00,2020-08-28 20:00,DK2,374.790009,50.349998
2981,2020-08-28 17:00,2020-08-28 19:00,DK2,387.890015,52.110001
2982,2020-08-28 16:00,2020-08-28 18:00,DK2,357.140015,47.98
2983,2020-08-28 15:00,2020-08-28 17:00,DK2,335.559998,45.080002
2984,2020-08-28 14:00,2020-08-28 16:00,DK2,291.709991,39.189999
2985,2020-08-28 13:00,2020-08-28 15:00,DK2,291.709991,39.189999
2986,2020-08-28 12:00,2020-08-28 14:00,DK2,351.040009,47.16
2987,2020-08-28 11:00,2020-08-28 13:00,DK2,402.329987,54.049999
2988,2020-08-28 10:00,2020-08-28 12:00,DK2,454.429993,61.049999
2989,2020-08-28 09:00,2020-08-28 11:00,DK2,453.459991,60.919998
2990,2020-08-28 08:00,2020-08-28 10:00,DK2,449.220001,60.349998
2991,2020-08-28 07:00,2020-08-28 09:00,DK2,449.519989,60.389999
2992,2020-08-28 06:00,2020-08-28 08:00,DK2,448.850006,60.299999
2993,2020-08-28 05:00,2020-08-28 07:00,DK2,384.540009,51.66
2994,2020-08-28 04:00,2020-08-28 06:00,DK2,303.920013,40.830002
2995,2020-08-28 03:00,2020-08-28 05:00,DK2,243.330002,32.689999
2996,2020-08-28 02:00,2020-08-28 04:00,DK2,226.509995,30.43
2997,2020-08-28 01:00,2020-08-28 03:00,DK2,217.130005,29.17
2998,2020-08-28 00:00,2020-08-28 02:00,DK2,228.520004,30.700001
2999,2020-08-27 23:00,2020-08-28 01:00,DK2,243.779999,32.75
3000,2020-08-27 22:00,2020-08-28 00:00,DK2,297.0,39.900002
3001,2020-08-27 21:00,2020-08-27 23:00,DK2,343.380005,46.130001
3002,2020-08-27 20:00,2020-08-27 22:00,DK2,431.0,57.900002
3003,2020-08-27 19:00,2020-08-27 21:00,DK2,513.619995,69.0
3004,2020-08-27 18:00,2020-08-27 20:00,DK2,669.940002,90.0
3005,2020-08-27 17:00,2020-08-27 19:00,DK2,669.27002,89.910004
3006,2020-08-27 16:00,2020-08-27 18:00,DK2,523.969971,70.389999
3007,2020-08-27 15:00,2020-08-27 17:00,DK2,443.579987,59.59
3008,2020-08-27 14:00,2020-08-27 16:00,DK2,369.440002,49.630001
3009,2020-08-27 13:00,2020-08-27 15:00,DK2,369.579987,49.650002
3010,2020-08-27 12:00,2020-08-27 14:00,DK2,371.589996,49.919998
3011,2020-08-27 11:00,2020-08-27 13:00,DK2,392.140015,52.68
3012,2020-08-27 10:00,2020-08-27 12:00,DK2,406.579987,54.619999
3013,2020-08-27 09:00,2020-08-27 11:00,DK2,408.959991,54.939999
3014,2020-08-27 08:00,2020-08-27 10:00,DK2,393.929993,52.919998
3015,2020-08-27 07:00,2020-08-27 09:00,DK2,375.089996,50.389999
3016,2020-08-27 06:00,2020-08-27 08:00,DK2,386.480011,51.919998
3017,2020-08-27 05:00,2020-08-27 07:00,DK2,364.369995,48.950001
3018,2020-08-27 04:00,2020-08-27 06:00,DK2,319.559998,42.93
3019,2020-08-27 03:00,2020-08-27 05:00,DK2,220.190002,29.58
3020,2020-08-27 02:00,2020-08-27 04:00,DK2,192.5,25.860001
3021,2020-08-27 01:00,2020-08-27 03:00,DK2,175.449997,23.57
3022,2020-08-27 00:00,2020-08-27 02:00,DK2,156.100006,20.969999
3023,2020-08-26 23:00,2020-08-27 01:00,DK2,149.690002,20.110001
3024,2020-08-26 22:00,2020-08-27 00:00,DK2,169.419998,22.76
3025,2020-08-26 21:00,2020-08-26 23:00,DK2,159.570007,21.440001
3026,2020-08-26 20:00,2020-08-26 22:00,DK2,204.600006,27.49
