HourUTC;HourDK;PriceArea;ForecastType;ForecastDayAhead;ForecastIntraday;Forecast5Hour;Forecast1Hour;ForecastCurrent;TimestampUTC;TimestampDK
2020-04-17 05:00;2020-04-17 07:00;DK2;Offshore Wind;25,166666;;20,750000;7,416667;5,250000;2020-04-17 05:05;2020-04-17 07:05
2020-04-17 06:00;2020-04-17 08:00;DK2;Offshore Wind;19,916666;2,166667;4,208333;2,916667;1,583333;2020-04-17 06:00;2020-04-17 08:00
2020-04-17 07:00;2020-04-17 09:00;DK2;Offshore Wind;13,083333;1,416667;2,125000;1,416667;0,250000;2020-04-17 07:00;2020-04-17 09:00
2020-04-17 08:00;2020-04-17 10:00;DK2;Offshore Wind;7,125000;0,041667;0,041667;0,000000;0,000000;2020-04-17 08:05;2020-04-17 10:05
2020-04-17 09:00;2020-04-17 11:00;DK2;Offshore Wind;7,666667;0,000000;0,000000;0,000000;0,000000;2020-04-17 09:00;2020-04-17 11:00
2020-04-17 10:00;2020-04-17 12:00;DK2;Offshore Wind;9,250000;0,000000;0,000000;0,125000;0,000000;2020-04-17 10:00;2020-04-17 12:00
2020-04-17 11:00;2020-04-17 13:00;DK2;Offshore Wind;12,041667;0,291667;0,291667;0,125000;0,000000;2020-04-17 11:05;2020-04-17 13:05
2020-04-17 12:00;2020-04-17 14:00;DK2;Offshore Wind;16,250000;1,000000;1,000000;0,833333;0,541667;2020-04-17 12:00;2020-04-17 14:00
2020-04-17 13:00;2020-04-17 15:00;DK2;Offshore Wind;8,208333;2,375000;2,458333;2,000000;0,666667;2020-04-17 13:00;2020-04-17 15:00
2020-04-17 14:00;2020-04-17 16:00;DK2;Offshore Wind;10,541667;4,375000;3,750000;1,708333;0,000000;2020-04-17 14:05;2020-04-17 16:05
2020-04-17 15:00;2020-04-17 17:00;DK2;Offshore Wind;15,416667;2,208333;1,708333;0,916667;0,916667;2020-04-17 15:00;2020-04-17 17:00
2020-04-17 16:00;2020-04-17 18:00;DK2;Offshore Wind;19,666666;5,916667;4,833333;2,333333;0,833333;2020-04-17 16:00;2020-04-17 18:00
2020-04-17 17:00;2020-04-17 19:00;DK2;Offshore Wind;18,500000;13,500000;9,166667;3,333333;1,458333;2020-04-17 17:05;2020-04-17 19:05
2020-04-17 18:00;2020-04-17 20:00;DK2;Offshore Wind;22,208334;13,916667;6,875000;2,458333;7,416667;2020-04-17 18:00;2020-04-17 20:00
2020-04-17 19:00;2020-04-17 21:00;DK2;Offshore Wind;37,625000;15,166667;4,791667;3,375000;2,166667;2020-04-17 19:00;2020-04-17 21:00
2020-04-17 20:00;2020-04-17 22:00;DK2;Offshore Wind;44,166668;32,541668;14,500000;12,458333;10,916667;2020-04-17 20:05;2020-04-17 22:05
2020-04-17 21:00;2020-04-17 23:00;DK2;Offshore Wind;24,375000;44,541668;26,791666;31,083334;20,541666;2020-04-17 21:00;2020-04-17 23:00
2020-04-17 22:00;2020-04-18 00:00;DK2;Offshore Wind;36,333332;;30,000000;28,291666;25,666666;2020-04-17 22:00;2020-04-18 00:00
2020-04-17 23:00;2020-04-18 01:00;DK2;Offshore Wind;37,458332;;35,083332;25,916666;34,041668;2020-04-17 23:05;2020-04-18 01:05
2020-04-18 00:00;2020-04-18 02:00;DK2;Offshore Wind;37,666668;;32,833332;28,333334;30,375000;2020-04-18 00:00;2020-04-18 02:00
2020-04-18 01:00;2020-04-18 03:00;DK2;Offshore Wind;28,250000;;22,458334;26,958334;14,666667;2020-04-18 01:00;2020-04-18 03:00
2020-04-18 02:00;2020-04-18 04:00;DK2;Offshore Wind;23,208334;;12,666667;13,416667;4,291667;2020-04-18 02:05;2020-04-18 04:05
2020-04-18 03:00;2020-04-18 05:00;DK2;Offshore Wind;20,625000;;9,625000;2,625000;0,791667;2020-04-18 03:00;2020-04-18 05:00
2020-04-18 04:00;2020-04-18 06:00;DK2;Offshore Wind;20,500000;;9,916667;2,416667;0,500000;2020-04-18 04:00;2020-04-18 06:00
2020-04-18 05:00;2020-04-18 07:00;DK2;Offshore Wind;21,208334;;11,916667;2,750000;0,958333;2020-04-18 05:05;2020-04-18 07:05
2020-04-18 06:00;2020-04-18 08:00;DK2;Offshore Wind;22,500000;2,125000;4,291667;2,375000;2,000000;2020-04-18 06:00;2020-04-18 08:00
2020-04-18 07:00;2020-04-18 09:00;DK2;Offshore Wind;22,916666;10,250000;4,958333;10,250000;8,750000;2020-04-18 07:00;2020-04-18 09:00
2020-04-18 08:00;2020-04-18 10:00;DK2;Offshore Wind;25,583334;19,041666;16,208334;18,166666;0,625000;2020-04-18 08:05;2020-04-18 10:05
2020-04-18 09:00;2020-04-18 11:00;DK2;Offshore Wind;31,500000;20,875000;16,791666;6,125000;3,041667;2020-04-18 09:00;2020-04-18 11:00
2020-04-18 10:00;2020-04-18 12:00;DK2;Offshore Wind;34,625000;29,375000;25,708334;14,416667;13,250000;2020-04-18 10:00;2020-04-18 12:00
2020-04-18 11:00;2020-04-18 13:00;DK2;Offshore Wind;41,708332;41,333332;41,333332;24,833334;10,208333;2020-04-18 11:05;2020-04-18 13:05
2020-04-18 12:00;2020-04-18 14:00;DK2;Offshore Wind;51,625000;50,000000;48,166668;31,666666;35,875000;2020-04-18 12:00;2020-04-18 14:00
2020-04-18 13:00;2020-04-18 15:00;DK2;Offshore Wind;49,416668;66,333336;67,291664;51,375000;62,333332;2020-04-18 13:00;2020-04-18 15:00
2020-04-18 14:00;2020-04-18 16:00;DK2;Offshore Wind;49,166668;72,125000;77,708336;72,791664;53,791668;2020-04-18 14:05;2020-04-18 16:05
2020-04-18 15:00;2020-04-18 17:00;DK2;Offshore Wind;47,958332;60,333332;70,500000;60,083332;39,916668;2020-04-18 15:00;2020-04-18 17:00
2020-04-18 16:00;2020-04-18 18:00;DK2;Offshore Wind;43,375000;44,125000;45,375000;27,791666;35,083332;2020-04-18 16:00;2020-04-18 18:00
2020-04-18 17:00;2020-04-18 19:00;DK2;Offshore Wind;28,500000;34,500000;37,625000;21,666666;10,208333;2020-04-18 17:05;2020-04-18 19:05
2020-04-18 18:00;2020-04-18 20:00;DK2;Offshore Wind;19,500000;22,958334;32,000000;10,166667;7,458333;2020-04-18 18:00;2020-04-18 20:00
2020-04-18 19:00;2020-04-18 21:00;DK2;Offshore Wind;19,666666;21,791666;15,041667;1,875000;21,208334;2020-04-18 19:00;2020-04-18 21:00
2020-04-18 20:00;2020-04-18 22:00;DK2;Offshore Wind;45,250000;40,541668;14,000000;21,500000;43,666668;2020-04-18 20:05;2020-04-18 22:05
2020-04-18 21:00;2020-04-18 23:00;DK2;Offshore Wind;52,708332;51,500000;25,750000;54,708332;47,041668;2020-04-18 21:00;2020-04-18 23:00
2020-04-18 22:00;2020-04-19 00:00;DK2;Offshore Wind;34,041668;;31,708334;53,958332;22,041666;2020-04-18 22:00;2020-04-19 00:00
2020-04-18 23:00;2020-04-19 01:00;DK2;Offshore Wind;25,875000;;19,416666;17,083334;18,750000;2020-04-18 23:05;2020-04-19 01:05
2020-04-19 00:00;2020-04-19 02:00;DK2;Offshore Wind;16,125000;;19,125000;18,083334;20,041666;2020-04-19 00:00;2020-04-19 02:00
2020-04-19 01:00;2020-04-19 03:00;DK2;Offshore Wind;16,125000;;31,500000;16,708334;25,541666;2020-04-19 01:00;2020-04-19 03:00
2020-04-19 02:00;2020-04-19 04:00;DK2;Offshore Wind;19,000000;;30,375000;26,958334;31,250000;2020-04-19 02:05;2020-04-19 04:05
2020-04-19 03:00;2020-04-19 05:00;DK2;Offshore Wind;22,791666;;17,666666;35,333332;43,166668;2020-04-19 03:00;2020-04-19 05:00
2020-04-19 04:00;2020-04-19 06:00;DK2;Offshore Wind;23,708334;;27,958334;42,416668;62,208332;2020-04-19 04:00;2020-04-19 06:00
2020-04-19 05:00;2020-04-19 07:00;DK2;Offshore Wind;19,916666;;27,666666;53,541668;40,958332;2020-04-19 05:05;2020-04-19 07:05
2020-04-19 06:00;2020-04-19 08:00;DK2;Offshore Wind;16,625000;32,916668;31,666666;42,375000;33,625000;2020-04-19 06:00;2020-04-19 08:00
2020-04-19 07:00;2020-04-19 09:00;DK2;Offshore Wind;18,500000;45,041668;38,833332;45,041668;49,875000;2020-04-19 07:00;2020-04-19 09:00
2020-04-19 08:00;2020-04-19 10:00;DK2;Offshore Wind;35,208332;47,291668;45,958332;50,708332;37,458332;2020-04-19 08:05;2020-04-19 10:05
2020-04-19 09:00;2020-04-19 11:00;DK2;Offshore Wind;26,250000;45,041668;50,541668;41,375000;39,250000;2020-04-19 09:00;2020-04-19 11:00
2020-04-19 10:00;2020-04-19 12:00;DK2;Offshore Wind;21,666666;44,958332;50,666668;40,000000;25,750000;2020-04-19 10:00;2020-04-19 12:00
2020-04-19 11:00;2020-04-19 13:00;DK2;Offshore Wind;29,000000;42,666668;42,666668;29,625000;21,125000;2020-04-19 11:05;2020-04-19 13:05
2020-04-19 12:00;2020-04-19 14:00;DK2;Offshore Wind;32,875000;41,750000;42,000000;27,458334;33,083332;2020-04-19 12:00;2020-04-19 14:00
2020-04-19 13:00;2020-04-19 15:00;DK2;Offshore Wind;41,625000;46,541668;43,916668;42,708332;44,333332;2020-04-19 13:05;2020-04-19 15:05
2020-04-19 14:00;2020-04-19 16:00;DK2;Offshore Wind;44,083332;44,166668;41,208332;42,666668;23,750000;2020-04-19 14:05;2020-04-19 16:05
2020-04-19 15:00;2020-04-19 17:00;DK2;Offshore Wind;38,291668;33,541668;28,083334;35,458332;19,083334;2020-04-19 15:00;2020-04-19 17:00
2020-04-19 16:00;2020-04-19 18:00;DK2;Offshore Wind;35,166668;28,666666;24,291666;23,666666;41,458332;2020-04-19 16:00;2020-04-19 18:00
2020-04-19 17:00;2020-04-19 19:00;DK2;Offshore Wind;26,250000;26,458334;22,458334;33,416668;28,083334;2020-04-19 17:05;2020-04-19 19:05
2020-04-19 18:00;2020-04-19 20:00;DK2;Offshore Wind;20,958334;21,291666;20,208334;18,083334;16,708334;2020-04-19 18:00;2020-04-19 20:00
2020-04-19 19:00;2020-04-19 21:00;DK2;Offshore Wind;15,416667;19,791666;10,541667;13,291667;10,958333;2020-04-19 19:00;2020-04-19 21:00
2020-04-19 20:00;2020-04-19 22:00;DK2;Offshore Wind;12,375000;16,791666;17,541666;16,750000;21,291666;2020-04-19 20:05;2020-04-19 22:05
2020-04-19 21:00;2020-04-19 23:00;DK2;Offshore Wind;9,916667;12,458333;21,708334;30,083334;19,333334;2020-04-19 21:00;2020-04-19 23:00
2020-04-19 22:00;2020-04-20 00:00;DK2;Offshore Wind;20,833334;;18,708334;24,791666;9,208333;2020-04-19 22:00;2020-04-20 00:00
2020-04-19 23:00;2020-04-20 01:00;DK2;Offshore Wind;15,375000;;15,583333;9,666667;8,250000;2020-04-19 23:05;2020-04-20 01:05
2020-04-20 00:00;2020-04-20 02:00;DK2;Offshore Wind;9,458333;;10,125000;6,000000;9,208333;2020-04-20 00:00;2020-04-20 02:00
2020-04-20 01:00;2020-04-20 03:00;DK2;Offshore Wind;8,583333;;18,250000;11,583333;9,041667;2020-04-20 01:00;2020-04-20 03:00
2020-04-20 02:00;2020-04-20 04:00;DK2;Offshore Wind;9,833333;;15,583333;14,750000;26,416666;2020-04-20 02:05;2020-04-20 04:05
2020-04-20 03:00;2020-04-20 05:00;DK2;Offshore Wind;14,416667;;11,666667;26,708334;6,125000;2020-04-20 03:00;2020-04-20 05:00
2020-04-20 04:00;2020-04-20 06:00;DK2;Offshore Wind;15,333333;;12,208333;8,083333;4,166667;2020-04-20 04:00;2020-04-20 06:00
2020-04-20 05:00;2020-04-20 07:00;DK2;Offshore Wind;15,208333;;15,958333;5,750000;1,416667;2020-04-20 05:05;2020-04-20 07:05
2020-04-20 06:00;2020-04-20 08:00;DK2;Offshore Wind;14,041667;0,000000;10,250000;3,500000;0,000000;2020-04-20 06:00;2020-04-20 08:00
2020-04-20 07:00;2020-04-20 09:00;DK2;Offshore Wind;10,375000;0,333333;13,708333;0,333333;0,166667;2020-04-20 07:00;2020-04-20 09:00
2020-04-20 08:00;2020-04-20 10:00;DK2;Offshore Wind;12,000000;3,291667;5,208333;2,791667;0,500000;2020-04-20 08:05;2020-04-20 10:05
2020-04-20 09:00;2020-04-20 11:00;DK2;Offshore Wind;11,041667;3,208333;4,458333;2,000000;0,375000;2020-04-20 09:00;2020-04-20 11:00
2020-04-20 10:00;2020-04-20 12:00;DK2;Offshore Wind;11,416667;4,958333;5,666667;3,916667;3,166667;2020-04-20 10:00;2020-04-20 12:00
2020-04-20 11:00;2020-04-20 13:00;DK2;Offshore Wind;16,958334;12,041667;12,041667;9,291667;4,708333;2020-04-20 11:05;2020-04-20 13:05
2020-04-20 12:00;2020-04-20 14:00;DK2;Offshore Wind;25,791666;20,291666;22,250000;12,125000;7,500000;2020-04-20 12:00;2020-04-20 14:00
2020-04-20 13:00;2020-04-20 15:00;DK2;Offshore Wind;22,125000;24,208334;17,583334;13,041667;4,291667;2020-04-20 13:00;2020-04-20 15:00
2020-04-20 14:00;2020-04-20 16:00;DK2;Offshore Wind;25,666666;33,250000;25,166666;15,250000;21,458334;2020-04-20 14:05;2020-04-20 16:05
2020-04-20 15:00;2020-04-20 17:00;DK2;Offshore Wind;52,750000;39,583332;35,375000;26,708334;41,083332;2020-04-20 15:00;2020-04-20 17:00
2020-04-20 16:00;2020-04-20 18:00;DK2;Offshore Wind;107,041664;55,458332;57,041668;51,625000;80,000000;2020-04-20 16:00;2020-04-20 18:00
2020-04-20 17:00;2020-04-20 19:00;DK2;Offshore Wind;142,000000;78,250000;74,125000;99,916664;107,458336;2020-04-20 17:05;2020-04-20 19:05
2020-04-20 18:00;2020-04-20 20:00;DK2;Offshore Wind;151,416672;92,833336;84,333336;116,708336;110,166664;2020-04-20 18:00;2020-04-20 20:00
2020-04-20 19:00;2020-04-20 21:00;DK2;Offshore Wind;150,875000;98,416664;84,500000;105,541664;118,041664;2020-04-20 19:00;2020-04-20 21:00
2020-04-20 20:00;2020-04-20 22:00;DK2;Offshore Wind;164,166672;116,333336;96,500000;102,625000;141,375000;2020-04-20 20:05;2020-04-20 22:05
2020-04-20 21:00;2020-04-20 23:00;DK2;Offshore Wind;164,500000;129,916672;119,208336;132,625000;142,583328;2020-04-20 21:00;2020-04-20 23:00
2020-04-20 22:00;2020-04-21 00:00;DK2;Offshore Wind;133,875000;;126,541664;136,916672;133,583328;2020-04-20 22:00;2020-04-21 00:00
2020-04-20 23:00;2020-04-21 01:00;DK2;Offshore Wind;134,500000;;134,291672;128,875000;123,333336;2020-04-20 23:05;2020-04-21 01:05
2020-04-21 00:00;2020-04-21 02:00;DK2;Offshore Wind;148,625000;;144,208328;136,791672;122,166664;2020-04-21 00:00;2020-04-21 02:00
2020-04-21 01:00;2020-04-21 03:00;DK2;Offshore Wind;148,000000;;167,291672;136,125000;217,625000;2020-04-21 01:00;2020-04-21 03:00
2020-04-21 02:00;2020-04-21 04:00;DK2;Offshore Wind;155,541672;;202,833328;229,250000;305,458344;2020-04-21 02:05;2020-04-21 04:05
2020-04-21 03:00;2020-04-21 05:00;DK2;Offshore Wind;176,541672;;203,666672;291,708344;269,333344;2020-04-21 03:00;2020-04-21 05:00
2020-04-21 04:00;2020-04-21 06:00;DK2;Offshore Wind;176,458328;;198,208328;245,708328;241,291672;2020-04-21 04:00;2020-04-21 06:00
2020-04-21 05:00;2020-04-21 07:00;DK2;Offshore Wind;180,000000;;172,500000;217,250000;198,833328;2020-04-21 05:05;2020-04-21 07:05
2020-04-21 06:00;2020-04-21 08:00;DK2;Offshore Wind;170,833328;187,958328;207,333328;199,416672;184,625000;2020-04-21 06:00;2020-04-21 08:00
2020-04-21 07:00;2020-04-21 09:00;DK2;Offshore Wind;164,916672;206,708328;236,041672;206,708328;169,583328;2020-04-21 07:00;2020-04-21 09:00
2020-04-21 08:00;2020-04-21 10:00;DK2;Offshore Wind;159,125000;201,541672;223,750000;177,541672;176,416672;2020-04-21 08:05;2020-04-21 10:05
2020-04-21 09:00;2020-04-21 11:00;DK2;Offshore Wind;161,166672;198,708328;207,416672;186,833328;237,208328;2020-04-21 09:00;2020-04-21 11:00
2020-04-21 10:00;2020-04-21 12:00;DK2;Offshore Wind;174,666672;215,541672;228,458328;255,416672;288,458344;2020-04-21 10:00;2020-04-21 12:00
2020-04-21 11:00;2020-04-21 13:00;DK2;Offshore Wind;207,958328;261,000000;261,000000;320,666656;360,833344;2020-04-21 11:05;2020-04-21 13:05
2020-04-21 12:00;2020-04-21 14:00;DK2;Offshore Wind;230,125000;280,458344;263,833344;352,166656;333,666656;2020-04-21 12:00;2020-04-21 14:00
2020-04-21 13:00;2020-04-21 15:00;DK2;Offshore Wind;239,000000;285,958344;291,875000;338,916656;325,958344;2020-04-21 13:00;2020-04-21 15:00
2020-04-21 14:00;2020-04-21 16:00;DK2;Offshore Wind;236,291672;277,833344;319,416656;319,208344;312,291656;2020-04-21 14:05;2020-04-21 16:05
2020-04-21 15:00;2020-04-21 17:00;DK2;Offshore Wind;230,791672;260,833344;311,208344;317,958344;331,083344;2020-04-21 15:00;2020-04-21 17:00
2020-04-21 16:00;2020-04-21 18:00;DK2;Offshore Wind;209,250000;219,833328;288,500000;297,291656;298,541656;2020-04-21 16:00;2020-04-21 18:00
2020-04-21 17:00;2020-04-21 19:00;DK2;Offshore Wind;190,291672;200,583328;263,833344;267,666656;256,041656;2020-04-21 17:05;2020-04-21 19:05
2020-04-21 18:00;2020-04-21 20:00;DK2;Offshore Wind;188,916672;181,125000;247,541672;238,791672;249,000000;2020-04-21 18:00;2020-04-21 20:00
2020-04-21 19:00;2020-04-21 21:00;DK2;Offshore Wind;196,708328;182,916672;243,916672;249,666672;318,833344;2020-04-21 19:00;2020-04-21 21:00
2020-04-21 20:00;2020-04-21 22:00;DK2;Offshore Wind;214,458328;212,708328;266,500000;323,416656;260,333344;2020-04-21 20:05;2020-04-21 22:05
2020-04-21 21:00;2020-04-21 23:00;DK2;Offshore Wind;188,666672;219,333328;264,333344;268,208344;303,625000;2020-04-21 21:00;2020-04-21 23:00
2020-04-21 22:00;2020-04-22 00:00;DK2;Offshore Wind;232,791672;;240,000000;262,583344;192,875000;2020-04-21 22:00;2020-04-22 00:00
2020-04-21 23:00;2020-04-22 01:00;DK2;Offshore Wind;211,416672;;194,500000;149,041672;226,208328;2020-04-21 23:06;2020-04-22 01:06
2020-04-22 00:00;2020-04-22 02:00;DK2;Offshore Wind;176,625000;;187,750000;176,083328;159,625000;2020-04-22 00:00;2020-04-22 02:00
2020-04-22 01:00;2020-04-22 03:00;DK2;Offshore Wind;138,208328;;126,666664;121,500000;123,083336;2020-04-22 01:00;2020-04-22 03:00
2020-04-22 02:00;2020-04-22 04:00;DK2;Offshore Wind;135,291672;;152,875000;138,666672;102,125000;2020-04-22 02:05;2020-04-22 04:05
2020-04-22 03:00;2020-04-22 05:00;DK2;Offshore Wind;128,875000;;103,000000;130,958328;91,875000;2020-04-22 03:00;2020-04-22 05:00
2020-04-22 04:00;2020-04-22 06:00;DK2;Offshore Wind;123,333336;;159,333328;100,916664;120,958336;2020-04-22 04:00;2020-04-22 06:00
2020-04-22 05:00;2020-04-22 07:00;DK2;Offshore Wind;117,541664;;134,875000;123,416664;134,958328;2020-04-22 05:05;2020-04-22 07:05
2020-04-22 06:00;2020-04-22 08:00;DK2;Offshore Wind;121,375000;173,875000;160,625000;144,333328;174,416672;2020-04-22 06:00;2020-04-22 08:00
2020-04-22 07:00;2020-04-22 09:00;DK2;Offshore Wind;128,333328;190,500000;166,166672;190,500000;161,541672;2020-04-22 07:00;2020-04-22 09:00
2020-04-22 08:00;2020-04-22 10:00;DK2;Offshore Wind;135,708328;163,666672;129,333328;141,166672;134,791672;2020-04-22 08:05;2020-04-22 10:05
2020-04-22 09:00;2020-04-22 11:00;DK2;Offshore Wind;129,333328;159,083328;137,083328;124,125000;146,666672;2020-04-22 09:00;2020-04-22 11:00
2020-04-22 10:00;2020-04-22 12:00;DK2;Offshore Wind;146,458328;160,416672;144,291672;150,791672;214,333328;2020-04-22 10:00;2020-04-22 12:00
2020-04-22 11:00;2020-04-22 13:00;DK2;Offshore Wind;166,666672;162,125000;162,125000;185,416672;160,041672;2020-04-22 11:05;2020-04-22 13:05
2020-04-22 12:00;2020-04-22 14:00;DK2;Offshore Wind;170,250000;169,875000;151,375000;160,875000;136,125000;2020-04-22 12:00;2020-04-22 14:00
2020-04-22 13:00;2020-04-22 15:00;DK2;Offshore Wind;193,166672;188,250000;165,041672;152,458328;129,166672;2020-04-22 13:00;2020-04-22 15:00
2020-04-22 14:00;2020-04-22 16:00;DK2;Offshore Wind;213,500000;197,500000;198,583328;159,833328;147,791672;2020-04-22 14:05;2020-04-22 16:05
2020-04-22 15:00;2020-04-22 17:00;DK2;Offshore Wind;224,583328;189,416672;215,750000;167,958328;124,458336;2020-04-22 15:00;2020-04-22 17:00
2020-04-22 16:00;2020-04-22 18:00;DK2;Offshore Wind;184,666672;167,666672;191,000000;136,666672;96,875000;2020-04-22 16:00;2020-04-22 18:00
2020-04-22 17:00;2020-04-22 19:00;DK2;Offshore Wind;134,916672;146,250000;179,000000;108,416664;92,416664;2020-04-22 17:05;2020-04-22 19:05
2020-04-22 18:00;2020-04-22 20:00;DK2;Offshore Wind;116,083336;107,541664;144,291672;98,416664;77,291664;2020-04-22 18:00;2020-04-22 20:00
2020-04-22 19:00;2020-04-22 21:00;DK2;Offshore Wind;82,125000;74,208336;107,625000;58,250000;51,458332;2020-04-22 19:00;2020-04-22 21:00
2020-04-22 20:00;2020-04-22 22:00;DK2;Offshore Wind;48,875000;54,666668;43,333332;15,166667;33,000000;2020-04-22 20:05;2020-04-22 22:05
2020-04-22 21:00;2020-04-22 23:00;DK2;Offshore Wind;43,000000;49,916668;23,875000;18,333334;33,375000;2020-04-22 21:00;2020-04-22 23:00
2020-04-22 22:00;2020-04-23 00:00;DK2;Offshore Wind;21,041666;;19,250000;32,041668;17,416666;2020-04-22 22:00;2020-04-23 00:00
2020-04-22 23:00;2020-04-23 01:00;DK2;Offshore Wind;20,125000;;14,250000;16,041666;35,541668;2020-04-22 23:05;2020-04-23 01:05
2020-04-23 00:00;2020-04-23 02:00;DK2;Offshore Wind;18,541666;;12,250000;34,000000;23,333334;2020-04-23 00:00;2020-04-23 02:00
2020-04-23 01:00;2020-04-23 03:00;DK2;Offshore Wind;17,791666;;17,458334;27,458334;12,083333;2020-04-23 01:00;2020-04-23 03:00
2020-04-23 02:00;2020-04-23 04:00;DK2;Offshore Wind;16,625000;;25,708334;10,791667;10,916667;2020-04-23 02:05;2020-04-23 04:05
2020-04-23 03:00;2020-04-23 05:00;DK2;Offshore Wind;18,750000;;13,833333;13,791667;6,041667;2020-04-23 03:00;2020-04-23 05:00
2020-04-23 04:00;2020-04-23 06:00;DK2;Offshore Wind;20,708334;;18,791666;6,041667;1,750000;2020-04-23 04:00;2020-04-23 06:00
2020-04-23 05:00;2020-04-23 07:00;DK2;Offshore Wind;18,666666;;10,708333;3,708333;2,416667;2020-04-23 05:05;2020-04-23 07:05
2020-04-23 06:00;2020-04-23 08:00;DK2;Offshore Wind;16,208334;2,333333;5,375000;4,625000;2,250000;2020-04-23 06:00;2020-04-23 08:00
2020-04-23 07:00;2020-04-23 09:00;DK2;Offshore Wind;9,333333;5,916667;4,666667;5,916667;8,250000;2020-04-23 07:00;2020-04-23 09:00
2020-04-23 08:00;2020-04-23 10:00;DK2;Offshore Wind;6,541667;1,791667;2,041667;3,125000;8,375000;2020-04-23 08:05;2020-04-23 10:05
2020-04-23 09:00;2020-04-23 11:00;DK2;Offshore Wind;3,625000;0,625000;1,875000;4,041667;2,041667;2020-04-23 09:00;2020-04-23 11:00
2020-04-23 10:00;2020-04-23 12:00;DK2;Offshore Wind;0,916667;0,041667;0,208333;1,500000;0,000000;2020-04-23 10:00;2020-04-23 12:00
2020-04-23 11:00;2020-04-23 13:00;DK2;Offshore Wind;0,000000;0,000000;0,000000;0,000000;0,000000;2020-04-23 11:05;2020-04-23 13:05
2020-04-23 12:00;2020-04-23 14:00;DK2;Offshore Wind;0,125000;0,000000;0,000000;0,000000;0,000000;2020-04-23 12:00;2020-04-23 14:00
2020-04-23 13:00;2020-04-23 15:00;DK2;Offshore Wind;1,000000;0,041667;1,208333;0,208333;0,000000;2020-04-23 13:00;2020-04-23 15:00
2020-04-23 14:00;2020-04-23 16:00;DK2;Offshore Wind;1,000000;1,000000;1,250000;0,625000;0,000000;2020-04-23 14:05;2020-04-23 16:05
2020-04-23 15:00;2020-04-23 17:00;DK2;Offshore Wind;1,000000;1,625000;1,083333;1,833333;0,833333;2020-04-23 15:00;2020-04-23 17:00
2020-04-23 16:00;2020-04-23 18:00;DK2;Offshore Wind;1,000000;1,708333;1,750000;1,708333;0,000000;2020-04-23 16:00;2020-04-23 18:00
2020-04-23 17:00;2020-04-23 19:00;DK2;Offshore Wind;0,625000;0,458333;0,375000;0,000000;0,000000;2020-04-23 17:05;2020-04-23 19:05
2020-04-23 18:00;2020-04-23 20:00;DK2;Offshore Wind;0,458333;0,000000;0,000000;0,000000;0,000000;2020-04-23 18:00;2020-04-23 20:00
2020-04-23 19:00;2020-04-23 21:00;DK2;Offshore Wind;1,000000;0,625000;0,500000;0,666667;0,416667;2020-04-23 19:00;2020-04-23 21:00
2020-04-23 20:00;2020-04-23 22:00;DK2;Offshore Wind;2,541667;3,666667;3,958333;3,333333;1,791667;2020-04-23 20:05;2020-04-23 22:05
2020-04-23 21:00;2020-04-23 23:00;DK2;Offshore Wind;5,416667;5,833333;5,000000;3,000000;6,208333;2020-04-23 21:00;2020-04-23 23:00
2020-04-23 22:00;2020-04-24 00:00;DK2;Offshore Wind;7,000000;;6,375000;5,750000;5,416667;2020-04-23 22:00;2020-04-24 00:00
2020-04-23 23:00;2020-04-24 01:00;DK2;Offshore Wind;11,541667;;10,708333;6,500000;22,458334;2020-04-23 23:05;2020-04-24 01:05
2020-04-24 00:00;2020-04-24 02:00;DK2;Offshore Wind;15,416667;;7,541667;14,208333;30,708334;2020-04-24 00:00;2020-04-24 02:00
2020-04-24 01:00;2020-04-24 03:00;DK2;Offshore Wind;25,750000;;16,291666;27,333334;19,833334;2020-04-24 01:00;2020-04-24 03:00
2020-04-24 02:00;2020-04-24 04:00;DK2;Offshore Wind;32,833332;;23,041666;27,791666;6,666667;2020-04-24 02:05;2020-04-24 04:05
2020-04-24 03:00;2020-04-24 05:00;DK2;Offshore Wind;47,708332;;34,041668;27,541666;21,083334;2020-04-24 03:00;2020-04-24 05:00
2020-04-24 04:00;2020-04-24 06:00;DK2;Offshore Wind;63,041668;;60,750000;50,916668;55,625000;2020-04-24 04:00;2020-04-24 06:00
2020-04-24 05:00;2020-04-24 07:00;DK2;Offshore Wind;79,916664;;92,958336;83,500000;46,958332;2020-04-24 05:05;2020-04-24 07:05
2020-04-24 06:00;2020-04-24 08:00;DK2;Offshore Wind;90,833336;76,875000;99,458336;63,583332;72,083336;2020-04-24 06:00;2020-04-24 08:00
2020-04-24 07:00;2020-04-24 09:00;DK2;Offshore Wind;102,875000;85,166664;90,083336;85,166664;62,625000;2020-04-24 07:00;2020-04-24 09:00
2020-04-24 08:00;2020-04-24 10:00;DK2;Offshore Wind;128,416672;97,208336;95,416664;78,000000;74,625000;2020-04-24 08:05;2020-04-24 10:05
2020-04-24 09:00;2020-04-24 11:00;DK2;Offshore Wind;119,750000;121,750000;119,416664;116,125000;118,833336;2020-04-24 09:00;2020-04-24 11:00
2020-04-24 10:00;2020-04-24 12:00;DK2;Offshore Wind;134,291672;157,708328;143,250000;135,333328;200,291672;2020-04-24 10:00;2020-04-24 12:00
