HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
2020-10-09 03:00;2020-10-09 05:00;DK2;89,010002;11,960000
2020-10-09 02:00;2020-10-09 04:00;DK2;96,529999;12,970000
2020-10-09 01:00;2020-10-09 03:00;DK2;66,610001;8,950000
2020-10-09 00:00;2020-10-09 02:00;DK2;64,300003;8,640000
2020-10-08 23:00;2020-10-09 01:00;DK2;65,860001;8,850000
2020-10-08 22:00;2020-10-09 00:00;DK2;78,889999;10,600000
2020-10-08 21:00;2020-10-08 23:00;DK2;50,459999;6,780000
2020-10-08 20:00;2020-10-08 22:00;DK2;81,790001;10,990000
2020-10-08 19:00;2020-10-08 21:00;DK2;144,830002;19,459999
2020-10-08 18:00;2020-10-08 20:00;DK2;178,089996;23,930000
2020-10-08 17:00;2020-10-08 19:00;DK2;219,690002;29,520000
2020-10-08 16:00;2020-10-08 18:00;DK2;214,110001;28,770000
2020-10-08 15:00;2020-10-08 17:00;DK2;206,970001;27,809999
2020-10-08 14:00;2020-10-08 16:00;DK2;200,270004;26,910000
2020-10-08 13:00;2020-10-08 15:00;DK2;191,190002;25,690001
2020-10-08 12:00;2020-10-08 14:00;DK2;201,759995;27,110001
2020-10-08 11:00;2020-10-08 13:00;DK2;212,029999;28,490000
2020-10-08 10:00;2020-10-08 12:00;DK2;238,889999;32,099998
2020-10-08 09:00;2020-10-08 11:00;DK2;237,779999;31,950001
2020-10-08 08:00;2020-10-08 10:00;DK2;282,130005;37,910000
2020-10-08 07:00;2020-10-08 09:00;DK2;340,929993;45,810001
2020-10-08 06:00;2020-10-08 08:00;DK2;368,609985;49,529999
2020-10-08 05:00;2020-10-08 07:00;DK2;348,519989;46,830002
2020-10-08 04:00;2020-10-08 06:00;DK2;190,000000;25,530001
2020-10-08 03:00;2020-10-08 05:00;DK2;142,000000;19,080000
2020-10-08 02:00;2020-10-08 04:00;DK2;131,949997;17,730000
2020-10-08 01:00;2020-10-08 03:00;DK2;92,430000;12,420000
2020-10-08 00:00;2020-10-08 02:00;DK2;93,180000;12,520000
2020-10-07 23:00;2020-10-08 01:00;DK2;89,080002;11,970000
2020-10-07 22:00;2020-10-08 00:00;DK2;89,459999;12,020000
2020-10-07 21:00;2020-10-07 23:00;DK2;96,430000;12,960000
2020-10-07 20:00;2020-10-07 22:00;DK2;132,149994;17,760000
2020-10-07 19:00;2020-10-07 21:00;DK2;225,679993;30,330000
2020-10-07 18:00;2020-10-07 20:00;DK2;312,589996;42,009998
2020-10-07 17:00;2020-10-07 19:00;DK2;341,609985;45,910000
2020-10-07 16:00;2020-10-07 18:00;DK2;342,359985;46,009998
2020-10-07 15:00;2020-10-07 17:00;DK2;297,859985;40,029999
2020-10-07 14:00;2020-10-07 16:00;DK2;263,179993;35,369999
2020-10-07 13:00;2020-10-07 15:00;DK2;253,509995;34,070000
2020-10-07 12:00;2020-10-07 14:00;DK2;259,839996;34,919998
2020-10-07 11:00;2020-10-07 13:00;DK2;285,730011;38,400002
2020-10-07 10:00;2020-10-07 12:00;DK2;307,679993;41,349998
2020-10-07 09:00;2020-10-07 11:00;DK2;333,720001;44,849998
2020-10-07 08:00;2020-10-07 10:00;DK2;347,859985;46,750000
2020-10-07 07:00;2020-10-07 09:00;DK2;368,470001;49,520000
2020-10-07 06:00;2020-10-07 08:00;DK2;383,500000;51,540001
2020-10-07 05:00;2020-10-07 07:00;DK2;351,429993;47,230000
2020-10-07 04:00;2020-10-07 06:00;DK2;282,829987;38,009998
2020-10-07 03:00;2020-10-07 05:00;DK2;207,080002;27,830000
2020-10-07 02:00;2020-10-07 04:00;DK2;76,120003;10,230000
2020-10-07 01:00;2020-10-07 03:00;DK2;50,520000;6,790000
2020-10-07 00:00;2020-10-07 02:00;DK2;48,220001;6,480000
2020-10-06 23:00;2020-10-07 01:00;DK2;52,380001;7,040000
2020-10-06 22:00;2020-10-07 00:00;DK2;46,650002;6,270000
2020-10-06 21:00;2020-10-06 23:00;DK2;94,040001;12,640000
2020-10-06 20:00;2020-10-06 22:00;DK2;149,320007;20,070000
2020-10-06 19:00;2020-10-06 21:00;DK2;164,279999;22,080000
2020-10-06 18:00;2020-10-06 20:00;DK2;279,380005;37,549999
2020-10-06 17:00;2020-10-06 19:00;DK2;358,390015;48,169998
2020-10-06 16:00;2020-10-06 18:00;DK2;334,209991;44,919998
2020-10-06 15:00;2020-10-06 17:00;DK2;305,570007;41,070000
2020-10-06 14:00;2020-10-06 16:00;DK2;270,600006;36,369999
2020-10-06 13:00;2020-10-06 15:00;DK2;253,490005;34,070000
2020-10-06 12:00;2020-10-06 14:00;DK2;253,259995;34,040001
2020-10-06 11:00;2020-10-06 13:00;DK2;268,440002;36,080002
2020-10-06 10:00;2020-10-06 12:00;DK2;250,139999;33,619999
2020-10-06 09:00;2020-10-06 11:00;DK2;269,929993;36,279999
2020-10-06 08:00;2020-10-06 10:00;DK2;280,720001;37,730000
2020-10-06 07:00;2020-10-06 09:00;DK2;319,850006;42,990002
2020-10-06 06:00;2020-10-06 08:00;DK2;339,420013;45,619999
2020-10-06 05:00;2020-10-06 07:00;DK2;320,079987;43,020000
2020-10-06 04:00;2020-10-06 06:00;DK2;200,889999;27,000000
2020-10-06 03:00;2020-10-06 05:00;DK2;145,830002;19,600000
2020-10-06 02:00;2020-10-06 04:00;DK2;110,860001;14,900000
2020-10-06 01:00;2020-10-06 03:00;DK2;79,910004;10,740000
2020-10-06 00:00;2020-10-06 02:00;DK2;132,360001;17,790001
2020-10-05 23:00;2020-10-06 01:00;DK2;141,360001;19,000000
2020-10-05 22:00;2020-10-06 00:00;DK2;146,720001;19,719999
2020-10-05 21:00;2020-10-05 23:00;DK2;166,389999;22,360001
2020-10-05 20:00;2020-10-05 22:00;DK2;179,779999;24,160000
2020-10-05 19:00;2020-10-05 21:00;DK2;200,169998;26,900000
2020-10-05 18:00;2020-10-05 20:00;DK2;265,359985;35,660000
2020-10-05 17:00;2020-10-05 19:00;DK2;391,929993;52,669998
2020-10-05 16:00;2020-10-05 18:00;DK2;365,140015;49,070000
2020-10-05 15:00;2020-10-05 17:00;DK2;308,369995;41,439999
2020-10-05 14:00;2020-10-05 16:00;DK2;247,419998;33,250000
2020-10-05 13:00;2020-10-05 15:00;DK2;241,320007;32,430000
2020-10-05 12:00;2020-10-05 14:00;DK2;242,070007;32,529999
2020-10-05 11:00;2020-10-05 13:00;DK2;235,070007;31,590000
2020-10-05 10:00;2020-10-05 12:00;DK2;241,770004;32,490002
2020-10-05 09:00;2020-10-05 11:00;DK2;279,869995;37,610001
2020-10-05 08:00;2020-10-05 10:00;DK2;302,190002;40,610001
2020-10-05 07:00;2020-10-05 09:00;DK2;337,609985;45,369999
2020-10-05 06:00;2020-10-05 08:00;DK2;341,480011;45,889999
2020-10-05 05:00;2020-10-05 07:00;DK2;322,510010;43,340000
2020-10-05 04:00;2020-10-05 06:00;DK2;164,750000;22,139999
2020-10-05 03:00;2020-10-05 05:00;DK2;126,800003;17,040001
2020-10-05 02:00;2020-10-05 04:00;DK2;56,779999;7,630000
2020-10-05 01:00;2020-10-05 03:00;DK2;45,240002;6,080000
2020-10-05 00:00;2020-10-05 02:00;DK2;36,310001;4,880000
2020-10-04 23:00;2020-10-05 01:00;DK2;36,540001;4,910000
2020-10-04 22:00;2020-10-05 00:00;DK2;35,939999;4,830000
2020-10-04 21:00;2020-10-04 23:00;DK2;82,519997;11,090000
2020-10-04 20:00;2020-10-04 22:00;DK2;118,389999;15,910000
2020-10-04 19:00;2020-10-04 21:00;DK2;137,809998;18,520000
2020-10-04 18:00;2020-10-04 20:00;DK2;141,910004;19,070000
2020-10-04 17:00;2020-10-04 19:00;DK2;308,369995;41,439999
2020-10-04 16:00;2020-10-04 18:00;DK2;286,489990;38,500000
2020-10-04 15:00;2020-10-04 17:00;DK2;210,660004;28,309999
2020-10-04 14:00;2020-10-04 16:00;DK2;39,439999;5,300000
2020-10-04 13:00;2020-10-04 15:00;DK2;37,130001;4,990000
2020-10-04 12:00;2020-10-04 14:00;DK2;37,130001;4,990000
2020-10-04 11:00;2020-10-04 13:00;DK2;46,060001;6,190000
2020-10-04 10:00;2020-10-04 12:00;DK2;52,759998;7,090000
2020-10-04 09:00;2020-10-04 11:00;DK2;44,570000;5,990000
2020-10-04 08:00;2020-10-04 10:00;DK2;34,599998;4,650000
2020-10-04 07:00;2020-10-04 09:00;DK2;24,780001;3,330000
2020-10-04 06:00;2020-10-04 08:00;DK2;19,200001;2,580000
2020-10-04 05:00;2020-10-04 07:00;DK2;11,610000;1,560000
2020-10-04 04:00;2020-10-04 06:00;DK2;11,910000;1,600000
2020-10-04 03:00;2020-10-04 05:00;DK2;13,100000;1,760000
2020-10-04 02:00;2020-10-04 04:00;DK2;15,920000;2,140000
2020-10-04 01:00;2020-10-04 03:00;DK2;22,400000;3,010000
2020-10-04 00:00;2020-10-04 02:00;DK2;20,459999;2,750000
2020-10-03 23:00;2020-10-04 01:00;DK2;22,320000;3,000000
2020-10-03 22:00;2020-10-04 00:00;DK2;22,400000;3,010000
2020-10-03 21:00;2020-10-03 23:00;DK2;18,600000;2,500000
2020-10-03 20:00;2020-10-03 22:00;DK2;23,809999;3,200000
2020-10-03 19:00;2020-10-03 21:00;DK2;36,689999;4,930000
2020-10-03 18:00;2020-10-03 20:00;DK2;105,750000;14,210000
2020-10-03 17:00;2020-10-03 19:00;DK2;106,790001;14,350000
2020-10-03 16:00;2020-10-03 18:00;DK2;107,089996;14,390000
2020-10-03 15:00;2020-10-03 17:00;DK2;109,019997;14,650000
2020-10-03 14:00;2020-10-03 16:00;DK2;83,269997;11,190000
2020-10-03 13:00;2020-10-03 15:00;DK2;59,830002;8,040000
2020-10-03 12:00;2020-10-03 14:00;DK2;32,070000;4,310000
2020-10-03 11:00;2020-10-03 13:00;DK2;48,299999;6,490000
2020-10-03 10:00;2020-10-03 12:00;DK2;116,169998;15,610000
2020-10-03 09:00;2020-10-03 11:00;DK2;115,870003;15,570000
2020-10-03 08:00;2020-10-03 10:00;DK2;120,629997;16,209999
2020-10-03 07:00;2020-10-03 09:00;DK2;107,830002;14,490000
2020-10-03 06:00;2020-10-03 08:00;DK2;65,339996;8,780000
2020-10-03 05:00;2020-10-03 07:00;DK2;19,940001;2,680000
2020-10-03 04:00;2020-10-03 06:00;DK2;16,670000;2,240000
2020-10-03 03:00;2020-10-03 05:00;DK2;13,990000;1,880000
2020-10-03 02:00;2020-10-03 04:00;DK2;14,210000;1,910000
2020-10-03 01:00;2020-10-03 03:00;DK2;13,690000;1,840000
2020-10-03 00:00;2020-10-03 02:00;DK2;14,880000;2,000000
2020-10-02 23:00;2020-10-03 01:00;DK2;20,610001;2,770000
2020-10-02 22:00;2020-10-03 00:00;DK2;22,250000;2,990000
2020-10-02 21:00;2020-10-02 23:00;DK2;18,830000;2,530000
2020-10-02 20:00;2020-10-02 22:00;DK2;39,959999;5,370000
2020-10-02 19:00;2020-10-02 21:00;DK2;61,700001;8,290000
2020-10-02 18:00;2020-10-02 20:00;DK2;102,260002;13,740000
2020-10-02 17:00;2020-10-02 19:00;DK2;148,619995;19,969999
2020-10-02 16:00;2020-10-02 18:00;DK2;158,220001;21,260000
2020-10-02 15:00;2020-10-02 17:00;DK2;164,250000;22,070000
2020-10-02 14:00;2020-10-02 16:00;DK2;133,509995;17,940001
2020-10-02 13:00;2020-10-02 15:00;DK2;123,239998;16,559999
2020-10-02 12:00;2020-10-02 14:00;DK2;146,160004;19,639999
2020-10-02 11:00;2020-10-02 13:00;DK2;161,199997;21,660000
2020-10-02 10:00;2020-10-02 12:00;DK2;167,380005;22,490000
2020-10-02 09:00;2020-10-02 11:00;DK2;171,100006;22,990000
2020-10-02 08:00;2020-10-02 10:00;DK2;193,789993;26,040001
2020-10-02 07:00;2020-10-02 09:00;DK2;210,690002;28,309999
2020-10-02 06:00;2020-10-02 08:00;DK2;217,309998;29,200001
2020-10-02 05:00;2020-10-02 07:00;DK2;212,919998;28,610001
2020-10-02 04:00;2020-10-02 06:00;DK2;168,119995;22,590000
2020-10-02 03:00;2020-10-02 05:00;DK2;112,230003;15,080000
2020-10-02 02:00;2020-10-02 04:00;DK2;63,930000;8,590000
2020-10-02 01:00;2020-10-02 03:00;DK2;56,490002;7,590000
2020-10-02 00:00;2020-10-02 02:00;DK2;42,939999;5,770000
2020-10-01 23:00;2020-10-02 01:00;DK2;49,490002;6,650000
2020-10-01 22:00;2020-10-02 00:00;DK2;74,419998;10,000000
2020-10-01 21:00;2020-10-01 23:00;DK2;99,260002;13,330000
2020-10-01 20:00;2020-10-01 22:00;DK2;139,320007;18,709999
2020-10-01 19:00;2020-10-01 21:00;DK2;182,289993;24,480000
2020-10-01 18:00;2020-10-01 20:00;DK2;200,529999;26,930000
2020-10-01 17:00;2020-10-01 19:00;DK2;252,960007;33,970001
2020-10-01 16:00;2020-10-01 18:00;DK2;311,410004;41,820000
2020-10-01 15:00;2020-10-01 17:00;DK2;339,559998;45,599998
2020-10-01 14:00;2020-10-01 16:00;DK2;237,919998;31,950001
2020-10-01 13:00;2020-10-01 15:00;DK2;235,089996;31,570000
2020-10-01 12:00;2020-10-01 14:00;DK2;230,770004;30,990000
2020-10-01 11:00;2020-10-01 13:00;DK2;234,490005;31,490000
2020-10-01 10:00;2020-10-01 12:00;DK2;237,690002;31,920000
2020-10-01 09:00;2020-10-01 11:00;DK2;292,720001;39,310001
2020-10-01 08:00;2020-10-01 10:00;DK2;353,779999;47,509998
2020-10-01 07:00;2020-10-01 09:00;DK2;371,649994;49,910000
2020-10-01 06:00;2020-10-01 08:00;DK2;400,100006;53,730000
2020-10-01 05:00;2020-10-01 07:00;DK2;379,700012;50,990002
2020-10-01 04:00;2020-10-01 06:00;DK2;316,769989;42,540001
2020-10-01 03:00;2020-10-01 05:00;DK2;228,009995;30,620001
2020-10-01 02:00;2020-10-01 04:00;DK2;150,869995;20,260000
2020-10-01 01:00;2020-10-01 03:00;DK2;121,230003;16,280001
2020-10-01 00:00;2020-10-01 02:00;DK2;112,000000;15,040000
2020-09-30 23:00;2020-10-01 01:00;DK2;110,580002;14,850000
2020-09-30 22:00;2020-10-01 00:00;DK2;132,919998;17,850000
2020-09-30 21:00;2020-09-30 23:00;DK2;179,270004;24,080000
2020-09-30 20:00;2020-09-30 22:00;DK2;215,449997;28,940001
2020-09-30 19:00;2020-09-30 21:00;DK2;369,329987;49,610001
2020-09-30 18:00;2020-09-30 20:00;DK2;409,609985;55,020000
2020-09-30 17:00;2020-09-30 19:00;DK2;539,219971;72,430000
2020-09-30 16:00;2020-09-30 18:00;DK2;447,720001;60,139999
2020-09-30 15:00;2020-09-30 17:00;DK2;401,859985;53,980000
2020-09-30 14:00;2020-09-30 16:00;DK2;364,339996;48,939999
2020-09-30 13:00;2020-09-30 15:00;DK2;336,429993;45,189999
2020-09-30 12:00;2020-09-30 14:00;DK2;335,309998;45,040001
2020-09-30 11:00;2020-09-30 13:00;DK2;352,880005;47,400002
2020-09-30 10:00;2020-09-30 12:00;DK2;366,059998;49,169998
2020-09-30 09:00;2020-09-30 11:00;DK2;389,279999;52,290001
2020-09-30 08:00;2020-09-30 10:00;DK2;410,649994;55,160000
2020-09-30 07:00;2020-09-30 09:00;DK2;489,559998;65,760002
2020-09-30 06:00;2020-09-30 08:00;DK2;541,969971;72,800003
2020-09-30 05:00;2020-09-30 07:00;DK2;464,329987;62,369999
2020-09-30 04:00;2020-09-30 06:00;DK2;382,059998;51,320000
2020-09-30 03:00;2020-09-30 05:00;DK2;311,859985;41,889999
2020-09-30 02:00;2020-09-30 04:00;DK2;281,339996;37,790001
2020-09-30 01:00;2020-09-30 03:00;DK2;282,529999;37,950001
2020-09-30 00:00;2020-09-30 02:00;DK2;297,040009;39,900002
2020-09-29 23:00;2020-09-30 01:00;DK2;311,040009;41,779999
2020-09-29 22:00;2020-09-30 00:00;DK2;310,440002;41,700001
2020-09-29 21:00;2020-09-29 23:00;DK2;337,750000;45,360001
2020-09-29 20:00;2020-09-29 22:00;DK2;368,350006;49,470001
2020-09-29 19:00;2020-09-29 21:00;DK2;428,149994;57,500000
2020-09-29 18:00;2020-09-29 20:00;DK2;544,599976;73,139999
2020-09-29 17:00;2020-09-29 19:00;DK2;955,400024;128,309998
2020-09-29 16:00;2020-09-29 18:00;DK2;548,700012;73,690002
2020-09-29 15:00;2020-09-29 17:00;DK2;464,850006;62,430000
2020-09-29 14:00;2020-09-29 16:00;DK2;424,049988;56,950001
2020-09-29 13:00;2020-09-29 15:00;DK2;394,640015;53,000000
2020-09-29 12:00;2020-09-29 14:00;DK2;384,059998;51,580002
2020-09-29 11:00;2020-09-29 13:00;DK2;408,859985;54,910000
2020-09-29 10:00;2020-09-29 12:00;DK2;442,070007;59,369999
2020-09-29 09:00;2020-09-29 11:00;DK2;496,049988;66,620003
2020-09-29 08:00;2020-09-29 10:00;DK2;516,750000;69,400002
2020-09-29 07:00;2020-09-29 09:00;DK2;565,900024;76,000000
2020-09-29 06:00;2020-09-29 08:00;DK2;630,299988;84,650002
2020-09-29 05:00;2020-09-29 07:00;DK2;505,359985;67,870003
2020-09-29 04:00;2020-09-29 06:00;DK2;384,059998;51,580002
2020-09-29 03:00;2020-09-29 05:00;DK2;294,190002;39,509998
2020-09-29 02:00;2020-09-29 04:00;DK2;271,630005;36,480000
2020-09-29 01:00;2020-09-29 03:00;DK2;259,049988;34,790001
2020-09-29 00:00;2020-09-29 02:00;DK2;274,390015;36,849998
2020-09-28 23:00;2020-09-29 01:00;DK2;278,700012;37,430000
2020-09-28 22:00;2020-09-29 00:00;DK2;281,829987;37,849998
2020-09-28 21:00;2020-09-28 23:00;DK2;297,910004;40,009998
2020-09-28 20:00;2020-09-28 22:00;DK2;343,700012;46,160000
2020-09-28 19:00;2020-09-28 21:00;DK2;388,970001;52,240002
2020-09-28 18:00;2020-09-28 20:00;DK2;431,859985;58,000000
2020-09-28 17:00;2020-09-28 19:00;DK2;595,890015;80,029999
2020-09-28 16:00;2020-09-28 18:00;DK2;455,239990;61,139999
2020-09-28 15:00;2020-09-28 17:00;DK2;394,109985;52,930000
2020-09-28 14:00;2020-09-28 16:00;DK2;360,820007;48,459999
2020-09-28 13:00;2020-09-28 15:00;DK2;350,250000;47,040001
2020-09-28 12:00;2020-09-28 14:00;DK2;342,510010;46,000000
2020-09-28 11:00;2020-09-28 13:00;DK2;357,399994;48,000000
2020-09-28 10:00;2020-09-28 12:00;DK2;366,040009;49,160000
2020-09-28 09:00;2020-09-28 11:00;DK2;385,100006;51,720001
2020-09-28 08:00;2020-09-28 10:00;DK2;394,630005;53,000000
2020-09-28 07:00;2020-09-28 09:00;DK2;420,989990;56,540001
2020-09-28 06:00;2020-09-28 08:00;DK2;441,609985;59,310001
2020-09-28 05:00;2020-09-28 07:00;DK2;414,279999;55,639999
2020-09-28 04:00;2020-09-28 06:00;DK2;350,250000;47,040001
2020-09-28 03:00;2020-09-28 05:00;DK2;174,830002;23,480000
2020-09-28 02:00;2020-09-28 04:00;DK2;129,039993;17,330000
2020-09-28 01:00;2020-09-28 03:00;DK2;119,279999;16,020000
2020-09-28 00:00;2020-09-28 02:00;DK2;114,290001;15,350000
2020-09-27 23:00;2020-09-28 01:00;DK2;109,529999;14,710000
2020-09-27 22:00;2020-09-28 00:00;DK2;93,970001;12,620000
2020-09-27 21:00;2020-09-27 23:00;DK2;103,570000;13,910000
2020-09-27 20:00;2020-09-27 22:00;DK2;123,900002;16,639999
2020-09-27 19:00;2020-09-27 21:00;DK2;141,470001;19,000000
2020-09-27 18:00;2020-09-27 20:00;DK2;152,419998;20,469999
2020-09-27 17:00;2020-09-27 19:00;DK2;168,720001;22,660000
2020-09-27 16:00;2020-09-27 18:00;DK2;165,220001;22,190001
2020-09-27 15:00;2020-09-27 17:00;DK2;138,339996;18,580000
2020-09-27 14:00;2020-09-27 16:00;DK2;84,730003;11,380000
2020-09-27 13:00;2020-09-27 15:00;DK2;72,370003;9,720000
2020-09-27 12:00;2020-09-27 14:00;DK2;69,769997;9,370000
2020-09-27 11:00;2020-09-27 13:00;DK2;76,690002;10,300000
2020-09-27 10:00;2020-09-27 12:00;DK2;82,870003;11,130000
2020-09-27 09:00;2020-09-27 11:00;DK2;106,400002;14,290000
2020-09-27 08:00;2020-09-27 10:00;DK2;96,500000;12,960000
2020-09-27 07:00;2020-09-27 09:00;DK2;65,970001;8,860000
2020-09-27 06:00;2020-09-27 08:00;DK2;16,830000;2,260000
2020-09-27 05:00;2020-09-27 07:00;DK2;13,180000;1,770000
2020-09-27 04:00;2020-09-27 06:00;DK2;12,880000;1,730000
2020-09-27 03:00;2020-09-27 05:00;DK2;11,990000;1,610000
2020-09-27 02:00;2020-09-27 04:00;DK2;11,090000;1,490000
2020-09-27 01:00;2020-09-27 03:00;DK2;10,870000;1,460000
2020-09-27 00:00;2020-09-27 02:00;DK2;10,950000;1,470000
2020-09-26 23:00;2020-09-27 01:00;DK2;11,020000;1,480000
2020-09-26 22:00;2020-09-27 00:00;DK2;11,090000;1,490000
2020-09-26 21:00;2020-09-26 23:00;DK2;16,379999;2,200000
2020-09-26 20:00;2020-09-26 22:00;DK2;19,809999;2,660000
2020-09-26 19:00;2020-09-26 21:00;DK2;34,250000;4,600000
2020-09-26 18:00;2020-09-26 20:00;DK2;50,410000;6,770000
2020-09-26 17:00;2020-09-26 19:00;DK2;57,779999;7,760000
2020-09-26 16:00;2020-09-26 18:00;DK2;57,860001;7,770000
2020-09-26 15:00;2020-09-26 17:00;DK2;81,540001;10,950000
2020-09-26 14:00;2020-09-26 16:00;DK2;54,810001;7,360000
2020-09-26 13:00;2020-09-26 15:00;DK2;52,939999;7,110000
2020-09-26 12:00;2020-09-26 14:00;DK2;57,410000;7,710000
2020-09-26 11:00;2020-09-26 13:00;DK2;64,190002;8,620000
2020-09-26 10:00;2020-09-26 12:00;DK2;77,150002;10,360000
2020-09-26 09:00;2020-09-26 11:00;DK2;61,580002;8,270000
2020-09-26 08:00;2020-09-26 10:00;DK2;59,419998;7,980000
2020-09-26 07:00;2020-09-26 09:00;DK2;53,689999;7,210000
2020-09-26 06:00;2020-09-26 08:00;DK2;37,830002;5,080000
2020-09-26 05:00;2020-09-26 07:00;DK2;19,290001;2,590000
2020-09-26 04:00;2020-09-26 06:00;DK2;20,780001;2,790000
2020-09-26 03:00;2020-09-26 05:00;DK2;19,360001;2,600000
2020-09-26 02:00;2020-09-26 04:00;DK2;18,240000;2,450000
2020-09-26 01:00;2020-09-26 03:00;DK2;17,500000;2,350000
2020-09-26 00:00;2020-09-26 02:00;DK2;18,020000;2,420000
2020-09-25 23:00;2020-09-26 01:00;DK2;19,139999;2,570000
2020-09-25 22:00;2020-09-26 00:00;DK2;21,590000;2,900000
2020-09-25 21:00;2020-09-25 23:00;DK2;33,419998;4,490000
2020-09-25 20:00;2020-09-25 22:00;DK2;94,669998;12,720000
2020-09-25 19:00;2020-09-25 21:00;DK2;261,250000;35,099998
2020-09-25 18:00;2020-09-25 20:00;DK2;297,720001;40,000000
2020-09-25 17:00;2020-09-25 19:00;DK2;333,519989;44,810001
2020-09-25 16:00;2020-09-25 18:00;DK2;223,660004;30,049999
2020-09-25 15:00;2020-09-25 17:00;DK2;210,259995;28,250000
2020-09-25 14:00;2020-09-25 16:00;DK2;167,089996;22,450001
2020-09-25 13:00;2020-09-25 15:00;DK2;159,649994;21,450001
2020-09-25 12:00;2020-09-25 14:00;DK2;200,660004;26,959999
2020-09-25 11:00;2020-09-25 13:00;DK2;202,520004;27,209999
2020-09-25 10:00;2020-09-25 12:00;DK2;203,190002;27,299999
2020-09-25 09:00;2020-09-25 11:00;DK2;223,360001;30,010000
2020-09-25 08:00;2020-09-25 10:00;DK2;252,169998;33,880001
2020-09-25 07:00;2020-09-25 09:00;DK2;359,940002;48,360001
2020-09-25 06:00;2020-09-25 08:00;DK2;420,369995;56,480000
2020-09-25 05:00;2020-09-25 07:00;DK2;386,510010;51,930000
2020-09-25 04:00;2020-09-25 06:00;DK2;310,670013;41,740002
2020-09-25 03:00;2020-09-25 05:00;DK2;137,020004;18,410000
2020-09-25 02:00;2020-09-25 04:00;DK2;96,160004;12,920000
2020-09-25 01:00;2020-09-25 03:00;DK2;58,869999;7,910000
2020-09-25 00:00;2020-09-25 02:00;DK2;40,119999;5,390000
2020-09-24 23:00;2020-09-25 01:00;DK2;41,380001;5,560000
2020-09-24 22:00;2020-09-25 00:00;DK2;50,310001;6,760000
2020-09-24 21:00;2020-09-24 23:00;DK2;81,580002;10,960000
2020-09-24 20:00;2020-09-24 22:00;DK2;137,399994;18,459999
2020-09-24 19:00;2020-09-24 21:00;DK2;167,100006;22,450001
2020-09-24 18:00;2020-09-24 20:00;DK2;334,940002;45,000000
2020-09-24 17:00;2020-09-24 19:00;DK2;359,200012;48,259998
2020-09-24 16:00;2020-09-24 18:00;DK2;162,330002;21,809999
2020-09-24 15:00;2020-09-24 17:00;DK2;151,690002;20,379999
2020-09-24 14:00;2020-09-24 16:00;DK2;97,879997;13,150000
2020-09-24 13:00;2020-09-24 15:00;DK2;81,650002;10,970000
2020-09-24 12:00;2020-09-24 14:00;DK2;101,300003;13,610000
2020-09-24 11:00;2020-09-24 13:00;DK2;129,729996;17,430000
2020-09-24 10:00;2020-09-24 12:00;DK2;148,490005;19,950001
2020-09-24 09:00;2020-09-24 11:00;DK2;149,009995;20,020000
2020-09-24 08:00;2020-09-24 10:00;DK2;151,610001;20,370001
2020-09-24 07:00;2020-09-24 09:00;DK2;155,779999;20,930000
2020-09-24 06:00;2020-09-24 08:00;DK2;159,800003;21,469999
2020-09-24 05:00;2020-09-24 07:00;DK2;161,289993;21,670000
2020-09-24 04:00;2020-09-24 06:00;DK2;144,770004;19,450001
2020-09-24 03:00;2020-09-24 05:00;DK2;57,680000;7,750000
2020-09-24 02:00;2020-09-24 04:00;DK2;56,119999;7,540000
2020-09-24 01:00;2020-09-24 03:00;DK2;50,540001;6,790000
2020-09-24 00:00;2020-09-24 02:00;DK2;45,849998;6,160000
2020-09-23 23:00;2020-09-24 01:00;DK2;44,509998;5,980000
2020-09-23 22:00;2020-09-24 00:00;DK2;58,349998;7,840000
2020-09-23 21:00;2020-09-23 23:00;DK2;126,809998;17,040001
2020-09-23 20:00;2020-09-23 22:00;DK2;177,490005;23,850000
2020-09-23 19:00;2020-09-23 21:00;DK2;200,639999;26,959999
2020-09-23 18:00;2020-09-23 20:00;DK2;333,549988;44,820000
2020-09-23 17:00;2020-09-23 19:00;DK2;439,079987;59,000000
2020-09-23 16:00;2020-09-23 18:00;DK2;401,350006;53,930000
2020-09-23 15:00;2020-09-23 17:00;DK2;222,520004;29,900000
2020-09-23 14:00;2020-09-23 16:00;DK2;216,940002;29,150000
2020-09-23 13:00;2020-09-23 15:00;DK2;194,610001;26,150000
2020-09-23 12:00;2020-09-23 14:00;DK2;191,259995;25,700001
2020-09-23 11:00;2020-09-23 13:00;DK2;191,259995;25,700001
2020-09-23 10:00;2020-09-23 12:00;DK2;199,600006;26,820000
2020-09-23 09:00;2020-09-23 11:00;DK2;215,149994;28,910000
2020-09-23 08:00;2020-09-23 10:00;DK2;282,950012;38,020000
2020-09-23 07:00;2020-09-23 09:00;DK2;371,359985;49,900002
2020-09-23 06:00;2020-09-23 08:00;DK2;434,019989;58,320000
2020-09-23 05:00;2020-09-23 07:00;DK2;395,989990;53,209999
2020-09-23 04:00;2020-09-23 06:00;DK2;205,399994;27,600000
2020-09-23 03:00;2020-09-23 05:00;DK2;293,369995;39,419998
2020-09-23 02:00;2020-09-23 04:00;DK2;200,860001;26,990000
2020-09-23 01:00;2020-09-23 03:00;DK2;201,679993;27,100000
