,OffshoreWindGe100MW_MWh
3615,11.505288
3616,22.915451
3617,35.909222
3618,35.062115
3619,31.4891
3620,38.260574
3621,15.207456
3622,2.321662
3623,1.07689
3624,5.881792
3625,36.698509
3626,145.482925
3627,209.976822
3628,208.186157
3629,190.902237
3630,165.345947
3631,169.516373
3632,198.554688
3633,223.85083
3634,207.687653
3635,215.819351
3636,324.460205
3637,219.22937
3638,335.491241
3639,342.330048
3640,325.1828
3641,208.538116
3642,138.961594
3643,121.677719
3644,123.000694
3645,110.598495
3646,120.948296
3647,140.103775
3648,147.922577
3649,89.991135
3650,60.930939
3651,109.945152
3652,108.561264
3653,93.897957
3654,112.07151
3655,90.028748
3656,76.246597
3657,59.724186
3658,49.109467
3659,33.277287
3660,31.084463
3661,29.328876
3662,23.804483
3663,9.61971
3664,2.666139
3665,0.202226
3666,0.017884
3667,0.018055
3668,0.018026
3669,0.018246
3670,6.275339
3671,10.476946
3672,1.506154
3673,0.017937
3674,0.01805
3675,0.018125
3676,8.996088
3677,9.546764
3678,5.206113
3679,4.556044
3680,8.003573
3681,31.425659
3682,67.570396
3683,63.914989
3684,63.579281
3685,69.040588
3686,57.992409
3687,41.311058
3688,28.637177
3689,10.141537
3690,0.719351
3691,2.315452
3692,3.793768
3693,0.347604
3694,0.019063
3695,10.375997
3696,24.963638
3697,32.417641
3698,29.762854
3699,26.076151
3700,24.269896
3701,21.246782
3702,14.080183
3703,20.599367
3704,38.319916
3705,40.538548
3706,65.683975
3707,94.663719
3708,130.687866
3709,175.114166
3710,202.729675
3711,202.975555
3712,248.444031
3713,275.967163
3714,273.994019
3715,259.39978
3716,238.760208
3717,134.712585
3718,176.069031
3719,183.082245
3720,204.887375
3721,176.406296
3722,163.985336
3723,119.794312
3724,104.942245
3725,94.981224
3726,95.18354
3727,77.998177
3728,44.028873
3729,60.151245
3730,137.427048
3731,193.082657
3732,206.699615
3733,218.576736
3734,223.971481
3735,23.029009
3736,0.719076
3737,46.843845
3738,165.165939
3739,277.325104
3740,291.290344
3741,63.258938
3742,147.016022
3743,241.939758
3744,210.79808
3745,262.192993
3746,233.626999
3747,233.633331
3748,248.886459
3749,220.025146
3750,186.481033
3751,156.422714
3752,133.388245
3753,59.192665
3754,36.126419
3755,5.995833
3756,1.518668
3757,8.560297
3758,5.667361
3759,18.83012
3760,42.603264
3761,113.067047
3762,170.940201
3763,175.240295
3764,259.128387
3765,254.87883
3766,113.439049
3767,309.815643
3768,368.098114
3769,368.080383
3770,367.890686
3771,363.590942
3772,362.630646
3773,361.601685
3774,352.288971
3775,350.204742
3776,339.160431
3777,308.73111
3778,290.131866
3779,249.623352
3780,106.102554
3781,86.805847
3782,104.517632
3783,295.065582
3784,152.519882
3785,95.517654
3786,31.874109
3787,74.414932
3788,15.510454
3789,58.222557
3790,79.942886
3791,91.826187
3792,127.386162
3793,132.389038
3794,171.075409
3795,146.640366
3796,126.770058
3797,80.610306
3798,53.967777
3799,35.148464
3800,38.749119
3801,33.443874
3802,28.424995
3803,10.674269
3804,14.169667
3805,5.767782
3806,12.747092
3807,51.967983
3808,25.968885
3809,0.018747
3810,0.018862
3811,55.997498
3812,139.882431
3813,129.721497
3814,131.315063
3815,90.356018
3816,98.9683
3817,83.233231
3818,74.057045
3819,64.247398
3820,43.327831
3821,28.118719
3822,32.092937
3823,16.678089
3824,17.789734
3825,18.213007
3826,18.825443
3827,11.991473
3828,4.973666
3829,1.12161
3830,0.021307
3831,2.440037
3832,1.296274
3833,2.968176
3834,0.69768
3835,0.553152
3836,4.286903
3837,8.776794
3838,6.307142
3839,3.996949
3840,7.897284
3841,11.717142
3842,6.712686
3843,7.463249
3844,8.594964
3845,10.18979
3846,5.338351
3847,2.310176
3848,0.021601
3849,0.021731
3850,0.021265
3851,0.521305
3852,6.17504
3853,9.797476
3854,10.03117
3855,6.152079
3856,9.52463
3857,13.83493
3858,30.776831
3859,27.978474
3860,31.628782
3861,36.931416
3862,73.557816
3863,57.141724
3864,42.988605
3865,42.029613
3866,37.504044
3867,40.617722
3868,49.708065
3869,66.854568
3870,49.169415
3871,36.402428
3872,23.047913
3873,6.656686
3874,13.268759
3875,18.618565
3876,25.406483
3877,33.480537
3878,21.325064
3879,3.513058
3880,0.018842
3881,15.275379
3882,190.741638
3883,287.786713
3884,361.088806
3885,342.373047
3886,325.72049
3887,297.329102
3888,254.927704
3889,241.733704
3890,247.354507
3891,343.660217
3892,335.868439
3893,357.706848
3894,350.044983
3895,323.814606
3896,311.274811
3897,329.16098
3898,318.260284
3899,295.762085
3900,225.968216
3901,277.985565
3902,329.440338
3903,343.11969
3904,326.498169
3905,346.793427
3906,287.427734
3907,244.520065
3908,230.756744
3909,282.628479
3910,326.006866
3911,288.618561
3912,260.659393
3913,235.539597
3914,239.214539
3915,184.98317
3916,162.714127
3917,119.381905
3918,74.202034
3919,86.96907
3920,61.114792
3921,87.94278
3922,89.34623
3923,58.270824
3924,108.659767
3925,200.704941
3926,254.634872
3927,270.424835
3928,332.869385
3929,356.462036
3930,355.093353
3931,352.95282
3932,357.203522
3933,341.56369
3934,235.9785
3935,270.66272
3936,243.931183
3937,252.977036
3938,255.960205
3939,224.773315
3940,214.318695
3941,247.088318
3942,270.428894
3943,209.32634
3944,205.627991
3945,235.393845
3946,295.843353
3947,343.533325
3948,312.077118
3949,264.36615
3950,319.09375
3951,287.707581
3952,313.288055
3953,274.256042
3954,292.567657
3955,288.057831
3956,313.752045
3957,331.982056
3958,342.944153
3959,331.224976
3960,345.743835
3961,355.674438
3962,354.074188
3963,351.523346
3964,344.914368
3965,313.195496
3966,289.494171
3967,300.449799
3968,308.730835
3969,330.458221
3970,341.475128
3971,332.384003
3972,326.558014
3973,315.132935
3974,329.440155
3975,335.482025
3976,335.303406
3977,265.828918
3978,292.207336
3979,297.899445
3980,242.63356
3981,230.902054
3982,164.979019
3983,123.908295
3984,118.605614
3985,107.105728
3986,105.440948
3987,68.096756
3988,40.263542
3989,84.326447
3990,81.677544
3991,64.843018
3992,57.343861
3993,26.743055
3994,23.741955
3995,9.541279
3996,9.889538
3997,14.057315
3998,11.557199
3999,7.469299
4000,7.35407
4001,0.118875
4002,0.018926
4003,0.018779
4004,0.01866
4005,0.018905
4006,0.018875
4007,0.933252
4008,8.406628
4009,3.217355
4010,0.266359
4011,3.438456
4012,13.185601
4013,14.163446
4014,24.105272
4015,26.7258
4016,38.224373
4017,55.277634
4018,61.274265
4019,63.282181
4020,67.427322
4021,55.862968
4022,43.285931
4023,40.150429
4024,42.094273
4025,51.642189
4026,41.823105
4027,29.597071
4028,25.745407
4029,26.866903
4030,25.425341
4031,36.13979
4032,16.960073
4033,6.484839
4034,5.260146
4035,1.160269
4036,0.021601
4037,0.021618
4038,0.021747
4039,0.021766
4040,0.021697
4041,0.021804
4042,0.02178
4043,0.021726
4044,0.021725
4045,0.021705
4046,1.161004
4047,7.677587
4048,25.129478
4049,42.932022
4050,52.094292
4051,71.759583
4052,57.91058
4053,51.311623
4054,38.701023
4055,49.750118
4056,39.489998
4057,53.721298
4058,63.258781
4059,99.268669
4060,129.095551
4061,117.266998
4062,126.334953
4063,134.499512
4064,149.776016
4065,168.450424
4066,194.670471
4067,174.098419
4068,129.147629
4069,88.957901
4070,98.123177
4071,84.374962
4072,49.876339
4073,26.169413
4074,41.724319
4075,47.881435
4076,0.435961
4077,0.021611
4078,0.986492
4079,17.280525
4080,19.799866
4081,34.307083
4082,59.235653
4083,67.864151
4084,106.117844
4085,81.991188
4086,51.041649
4087,40.783428
4088,68.518295
4089,121.23555
4090,174.325119
4091,161.728088
4092,154.132523
4093,154.578568
4094,81.122696
4095,50.481113
4096,41.610428
4097,50.770988
4098,123.285912
4099,145.935287
4100,99.347511
4101,112.231888
4102,159.25296
4103,177.176926
4104,205.279648
4105,257.776489
4106,281.862915
4107,289.114594
4108,270.411133
4109,249.415985
4110,255.067291
4111,259.885071
4112,279.587006
4113,293.218994
4114,301.333221
4115,282.581451
4116,233.512085
4117,188.486053
4118,134.533096
4119,102.86248
4120,80.700027
4121,63.050976
4122,73.341431
4123,113.7313
4124,103.140266
4125,82.497757
4126,89.823303
4127,131.038315
4128,127.595566
4129,141.377808
4130,119.600021
4131,113.71003
4132,98.654236
4133,64.027328
4134,53.5728
4135,76.504112
4136,75.748589
4137,82.338295
4138,85.858078
4139,83.436462
4140,86.92659
4141,71.326782
4142,63.801025
4143,79.458145
4144,50.677635
4145,11.465472
4146,0.221765
4147,0.021681
4148,0.021601
4149,0.166269
4150,13.160151
4151,16.459171
4152,19.282198
4153,21.870323
4154,45.157082
4155,27.755386
4156,16.88905
4157,61.909241
4158,89.751579
4159,103.41629
4160,126.192055
4161,135.665009
4162,152.44339
4163,149.682816
4164,135.668839
4165,133.98439
4166,149.761597
4167,204.815811
4168,199.3909
4169,168.95166
4170,190.242203
4171,185.416046
4172,141.852951
4173,120.343231
4174,94.886612
4175,70.666908
4176,53.079453
4177,43.41151
4178,39.650383
4179,38.310253
4180,37.672268
4181,28.306944
4182,17.997208
4183,21.632374
4184,39.78265
4185,59.507614
4186,67.348038
4187,51.95203
4188,41.148914
4189,25.256863
4190,24.649921
4191,17.887806
4192,16.610037
4193,13.588325
4194,9.496547
4195,0.623202
4196,0.019099
4197,0.035855
4198,0.026351
4199,0.02171
4200,0.284774
4201,0.146184
4202,0.021595
4203,0.021797
4204,0.021698
4205,0.096301
4206,0.024271
4207,0.026917
4208,0.026873
4209,0.125025
4210,0.136555
4211,0.525794
4212,0.12188
4213,2.621941
4214,8.270249
4215,20.708504
4216,38.629272
4217,50.55835
4218,46.538353
4219,43.927883
4220,38.447075
4221,31.618792
4222,24.587057
4223,27.487644
4224,55.431599
4225,63.049915
4226,83.417412
4227,117.430145
4228,105.781197
4229,109.492661
4230,149.858627
4231,182.099762
4232,190.086792
4233,209.148468
4234,255.279785
4235,266.957855
4236,267.686279
4237,269.513916
4238,264.381927
4239,230.459091
4240,189.927948
4241,192.456924
4242,139.501694
4243,142.736282
4244,129.286591
4245,110.387421
4246,71.276215
4247,46.604988
4248,28.823824
4249,20.623337
4250,24.157799
4251,23.636419
4252,23.371246
4253,40.221302
4254,55.209774
4255,32.983795
4256,37.460629
4257,33.952583
4258,23.204792
4259,36.209225
4260,55.425682
4261,84.291344
4262,116.418678
4263,63.889622
4264,82.566101
4265,111.81591
4266,106.206032
4267,65.587669
4268,47.521999
4269,46.465904
4270,24.252247
4271,38.052368
4272,39.45166
4273,16.534405
4274,7.091343
4275,0.126985
4276,0.02279
4277,5.162581
4278,9.970808
4279,13.667341
4280,9.96768
4281,14.739458
4282,15.983688
4283,31.573172
4284,27.891088
4285,26.000486
4286,50.542618
4287,42.910713
4288,33.878101
4289,11.587099
4290,5.036772
4291,2.622842
4292,18.484131
4293,21.35626
4294,26.839979
4295,13.774932
4296,11.351375
4297,8.779193
4298,17.541098
4299,17.161077
4300,25.150501
4301,23.554749
4302,15.670579
4303,3.396236
4304,0.022226
4305,0.747398
4306,0.107226
4307,74.199631
4308,21.753616
4309,10.229836
4310,2.966832
4311,0.823412
4312,3.012043
4313,44.335335
4314,64.049187
4315,33.771557
4316,21.148233
4317,7.318725
4318,0.750537
4319,0.021847
4320,0.221873
4321,20.552629
4322,18.839563
4323,27.642811
4324,49.128891
4325,87.684181
4326,90.806107
4327,86.157532
4328,104.227821
4329,134.443314
4330,117.659569
4331,84.435661
4332,50.400555
4333,40.197529
4334,45.221096
4335,86.509644
4336,1.06634
4337,0.021731
4338,3.56176
4339,2.86937
4340,79.361267
4341,118.94976
4342,123.272133
4343,136.755569
4344,163.778915
4345,307.084229
4346,256.643005
4347,337.209839
4348,342.798584
4349,355.378113
4350,349.174286
4351,349.450287
4352,353.50351
4353,349.91507
4354,361.172821
4355,359.722931
4356,361.843109
4357,361.562897
4358,361.803253
4359,361.783417
4360,354.174377
4361,359.81424
4362,359.146576
4363,359.446014
4364,358.436401
4365,238.33696
4366,190.995041
4367,181.530396
4368,158.55188
4369,147.520111
4370,194.495651
4371,222.40506
4372,213.215652
4373,187.645615
4374,167.172882
4375,143.605591
4376,147.79039
4377,108.666527
4378,118.248322
4379,156.06926
4380,137.092239
4381,111.498871
4382,70.285782
4383,49.513229
4384,49.555458
4385,113.151741
4386,306.911316
4387,215.444214
4388,82.55558
4389,167.006119
4390,262.045166
4391,272.980011
4392,250.254608
4393,232.963852
4394,230.574905
4395,209.237625
4396,146.455704
4397,158.290039
4398,126.152283
4399,99.237312
4400,72.957901
4401,47.767597
4402,28.878374
4403,13.279799
4404,8.358564
4405,1.435078
4406,0.01787
4407,0.117997
4408,0.017896
4409,0.117859
4410,0.697123
4411,6.305393
4412,14.487858
4413,7.042667
4414,2.471562
4415,10.169241
4416,24.577572
4417,52.532703
4418,76.134018
4419,72.084877
4420,35.82914
4421,23.6381
4422,22.918776
4423,5.136055
4424,0.232225
4425,0.617689
4426,5.706615
4427,28.997383
4428,34.958424
4429,72.009796
4430,106.155296
4431,23.866793
4432,8.891442
4433,3.942019
4434,0.017944
4435,25.098852
4436,121.727318
4437,94.792435
4438,78.275658
4439,120.673256
4440,197.291763
4441,241.638947
4442,312.800262
4443,336.738739
4444,340.53598
4445,247.807404
4446,249.30896
4447,256.810699
4448,348.207855
4449,349.419434
4450,349.776733
4451,331.051117
4452,333.458954
4453,342.56842
4454,264.107025
4455,361.410339
4456,356.033081
4457,345.173553
4458,322.545288
4459,316.492065
4460,295.738495
4461,311.485504
4462,280.00824
4463,299.924988
4464,297.964691
4465,275.809052
4466,302.871277
4467,254.032593
4468,241.50705
4469,283.276611
4470,338.900757
4471,308.0
4472,351.176727
4473,354.612518
4474,354.042542
4475,356.229309
4476,357.872009
4477,345.152344
4478,327.080322
4479,347.199982
4480,346.282257
4481,339.665985
4482,297.112183
4483,254.95076
4484,256.691864
4485,241.45491
4486,238.942474
4487,221.935501
4488,151.541183
4489,241.670044
4490,248.37645
4491,248.70105
4492,247.276581
4493,239.640503
4494,208.467224
4495,254.956909
4496,273.1073
4497,347.967102
4498,314.987305
4499,314.477295
4500,344.846741
4501,355.679077
4502,359.259094
4503,359.919678
4504,358.270325
4505,355.492188
4506,359.718964
4507,359.199402
4508,359.779022
4509,359.969391
4510,359.98941
4511,300.389526
4512,359.859253
4513,348.340271
4514,321.933563
4515,324.566284
4516,280.255371
4517,257.347534
4518,248.83223
4519,213.72345
4520,182.951828
4521,135.024368
4522,135.347855
4523,134.013168
4524,243.802032
4525,310.013519
4526,280.561829
4527,253.080063
4528,154.729858
4529,218.99823
4530,202.654739
4531,231.343948
4532,200.381699
4533,156.76741
4534,120.042252
4535,168.383453
4536,176.626907
4537,183.581207
4538,168.813736
4539,192.856873
4540,161.906433
4541,133.023392
4542,107.372078
4543,85.951759
4544,126.725426
4545,107.734245
4546,131.834549
4547,149.422821
4548,170.947021
4549,123.041954
4550,146.967148
4551,161.929276
4552,158.540619
4553,123.584198
4554,96.199303
4555,96.408707
4556,93.316833
4557,78.562233
4558,75.286568
4559,55.299149
4560,36.316612
4561,15.986125
4562,2.121633
4563,0.017583
4564,0.017491
4565,0.017565
4566,0.017597
4567,0.01748
4568,0.202402
4569,0.516107
4570,0.391589
4571,0.017498
4572,0.526683
4573,11.186655
4574,17.746681
4575,21.940916
4576,27.988468
4577,18.85755
4578,12.037283
4579,0.052328
4580,0.017593
4581,0.017726
4582,0.017644
4583,0.017664
4584,0.017779
4585,0.017456
4586,0.017767
4587,0.017974
4588,0.017697
4589,0.017553
4590,6.097296
4591,34.281734
4592,46.642933
4593,84.109673
4594,101.443436
4595,93.541504
4596,72.292427
4597,132.12886
4598,63.606667
4599,54.482258
4600,88.389153
4601,184.2444
4602,188.905304
4603,286.946075
4604,337.585876
4605,355.299744
4606,353.810181
4607,347.105194
4608,326.428406
4609,303.231781
4610,279.126801
4611,287.667084
4612,278.617554
4613,204.813599
4614,195.46756
4615,212.237534
4616,228.997162
4617,193.796509
4618,152.088242
4619,124.354652
4620,127.831322
4621,164.688721
4622,160.516296
4623,205.625854
4624,241.930984
4625,227.97583
4626,193.099808
4627,176.461273
4628,180.638168
4629,171.300873
4630,182.530548
4631,208.51149
4632,162.435989
4633,100.824135
4634,121.308731
4635,121.044487
4636,134.276657
4637,125.649887
4638,152.618851
4639,146.533554
4640,144.702148
4641,146.181931
4642,171.751511
4643,184.100189
4644,195.682404
4645,120.341362
4646,141.37944
4647,95.601761
4648,122.382294
4649,127.291084
4650,173.745773
4651,197.980072
4652,184.243439
4653,167.912506
4654,134.361603
4655,120.630157
4656,84.135529
4657,77.782722
4658,57.97839
4659,62.111771
4660,54.810188
4661,48.011475
4662,63.607986
4663,53.723446
4664,33.962334
4665,17.305531
4666,7.81693
4667,4.626799
4668,3.852113
4669,0.532807
4670,0.017787
4671,0.017844
4672,0.017875
4673,0.017789
4674,0.017953
4675,0.017717
4676,0.222261
4677,1.875598
4678,3.97567
4679,6.085505
4680,14.455577
4681,40.186619
4682,60.742458
4683,32.055611
4684,21.625832
4685,11.65723
4686,7.06554
4687,14.470203
4688,11.521064
4689,4.028509
4690,0.046254
4691,3.93028
4692,13.372443
4693,54.870758
4694,24.192722
4695,66.142014
4696,44.363297
4697,21.618263
4698,8.383497
4699,36.128632
4700,36.748348
4701,44.630188
4702,43.750103
4703,35.758778
4704,63.449593
4705,6.633776
4706,1.316332
4707,10.698428
4708,12.864379
4709,21.080097
4710,14.970628
4711,8.128099
4712,10.978466
4713,9.033727
4714,7.768596
4715,0.351549
4716,1.668155
4717,6.602725
4718,20.446796
4719,36.924744
4720,63.74778
4721,48.865284
4722,24.005089
4723,8.549778
4724,19.211483
4725,39.096016
4726,31.445574
4727,40.99712
4728,47.396889
4729,39.176872
4730,43.276726
4731,42.828831
4732,40.337906
4733,40.934265
4734,27.198933
4735,26.585991
4736,28.806217
4737,29.369257
4738,29.864733
4739,48.864246
4740,72.20462
4741,39.275467
4742,46.626385
4743,37.80114
4744,58.502083
4745,58.610748
4746,49.729519
4747,41.415108
4748,37.825748
4749,46.815105
4750,48.912148
4751,49.304878
4752,54.432014
4753,74.821655
4754,59.675072
4755,43.071442
4756,36.855202
4757,39.289146
4758,30.13744
4759,23.218599
4760,21.618164
4761,17.690084
4762,30.880133
4763,48.505974
4764,59.044899
4765,64.222702
4766,51.2616
4767,44.306175
4768,27.159166
4769,13.677284
4770,2.040767
4771,1.870789
4772,0.684982
4773,0.952223
4774,0.017738
4775,0.017909
4776,0.01784
4777,0.017799
4778,0.017783
4779,0.018174
4780,0.017867
4781,0.017824
4782,0.017957
4783,0.018716
4784,0.017903
4785,0.01808
4786,0.01803
4787,0.018045
4788,0.018091
4789,0.017933
4790,0.870153
4791,6.563448
4792,12.364593
4793,20.815767
4794,30.866819
4795,34.823826
4796,46.265556
4797,66.95813
4798,98.947548
4799,109.417725
4800,91.237076
4801,56.200714
4802,31.568687
4803,17.158911
4804,15.512003
4805,12.487115
4806,14.938777
4807,7.951749
4808,1.426178
4809,0.119011
4810,0.678141
4811,1.51794
4812,2.809304
4813,2.559424
4814,15.61497
4815,24.267414
4816,43.975548
4817,56.738518
4818,29.696281
4819,103.602127
4820,43.852879
4821,35.666454
4822,53.191364
4823,50.692787
4824,54.125557
4825,32.926373
4826,22.471359
4827,49.378216
4828,51.159866
4829,64.909393
4830,67.636848
4831,56.078751
4832,58.004654
4833,61.40974
4834,59.142265
4835,64.353264
4836,97.071121
4837,105.374191
4838,183.380203
4839,153.483566
4840,179.633957
4841,186.029541
4842,200.669342
4843,214.670654
4844,206.085983
4845,183.259125
4846,144.0065
4847,129.108475
4848,121.142555
4849,67.31115
4850,79.632339
4851,104.165833
4852,117.421776
4853,110.752991
4854,125.214165
4855,128.479965
4856,114.455307
4857,128.315216
4858,131.659271
4859,123.103691
4860,122.811821
4861,113.637085
4862,134.397888
4863,129.099976
4864,206.107971
4865,203.660339
4866,228.323212
4867,227.349197
4868,213.61911
4869,191.527878
4870,131.515686
4871,95.514
4872,89.884308
4873,72.531975
4874,66.325287
4875,66.484444
4876,55.417461
4877,59.267311
4878,58.956524
4879,46.572075
4880,40.166252
4881,49.450745
4882,65.844879
4883,59.45937
4884,58.198357
4885,60.564228
4886,60.80666
4887,55.171982
4888,56.452541
4889,47.858463
4890,44.37022
4891,56.410332
4892,53.413506
4893,47.181217
4894,58.028576
4895,54.581078
4896,57.890896
4897,52.211136
4898,41.644375
4899,26.638378
4900,13.076171
4901,6.285698
4902,2.356246
4903,3.191582
4904,8.399566
4905,15.902033
4906,23.40185
4907,10.519116
4908,0.017442
4909,0.017546
4910,0.017721
4911,0.017715
4912,0.017653
4913,0.304049
4914,24.463179
4915,0.217531
4916,9.877273
4917,27.153461
4918,47.360821
4919,36.268379
4920,77.876984
4921,82.321075
4922,142.120682
4923,164.287201
4924,147.101471
4925,119.269669
4926,88.767784
4927,55.090153
4928,65.200768
4929,166.30954
4930,236.755127
4931,185.319366
4932,244.89595
4933,299.23111
4934,293.412689
4935,218.65303
4936,291.671875
4937,300.899719
4938,290.94455
4939,302.439453
4940,289.404968
4941,248.552429
4942,210.011017
4943,134.339294
4944,67.739525
4945,40.71928
4946,23.749207
4947,4.484258
4948,0.021409
4949,4.443236
4950,11.208963
4951,18.988567
4952,17.738264
4953,29.999338
4954,46.799046
4955,13.725111
4956,2.842753
4957,2.670181
4958,0.052571
4959,2.25986
4960,18.427675
4961,33.852573
4962,66.630432
4963,101.384148
4964,134.960297
4965,206.643173
4966,135.445892
4967,71.268959
4968,59.797482
4969,72.033051
4970,78.467896
4971,94.649193
4972,182.790863
4973,232.795746
4974,212.626282
4975,174.729034
4976,127.129395
4977,183.496582
4978,223.747894
4979,123.658707
4980,87.268158
4981,21.55722
4982,16.836288
4983,34.328918
4984,86.042404
4985,135.60173
4986,109.537689
4987,86.270508
4988,70.477127
4989,59.248093
4990,40.511837
4991,44.097969
4992,57.233082
4993,38.590179
4994,43.597069
4995,35.84679
4996,6.775704
4997,0.382196
4998,1.812937
4999,6.856961
5000,22.018557
5001,30.786501
5002,29.01012
5003,39.142017
5004,50.321129
5005,55.744457
5006,36.826942
5007,49.237873
5008,42.729626
5009,33.621979
5010,67.387444
5011,157.030197
5012,142.271484
5013,160.303207
5014,222.762604
5015,276.124603
5016,288.699036
5017,166.741409
5018,168.755005
5019,138.354218
5020,189.748123
5021,184.813568
5022,161.217834
5023,174.875076
5024,180.218201
5025,104.293915
5026,190.516098
5027,217.237183
5028,242.513351
5029,130.164719
5030,134.476425
5031,323.285309
5032,235.61171
5033,218.700806
5034,285.04895
5035,296.776917
5036,333.401123
5037,304.742859
5038,300.105316
5039,248.830811
5040,230.173843
5041,299.129639
5042,328.202454
5043,333.257019
5044,343.312042
5045,347.916504
5046,343.622864
5047,342.30249
5048,293.701935
5049,259.938599
5050,294.562073
5051,320.011993
5052,315.902405
5053,349.972351
5054,342.582275
5055,349.762299
5056,349.082336
5057,342.462708
5058,344.393768
5059,340.658264
5060,334.724487
5061,320.027679
5062,335.170532
5063,301.103699
5064,309.36322
5065,294.845154
5066,282.221466
5067,278.478607
5068,262.614594
5069,303.468475
5070,291.394012
5071,278.780426
5072,264.817139
5073,209.48201
5074,142.823486
5075,206.335724
5076,187.714569
5077,167.241959
5078,184.995789
5079,192.650436
5080,131.176529
5081,92.815483
5082,69.695061
5083,59.935703
5084,96.418373
5085,146.706039
5086,148.021713
5087,122.026184
5088,96.611717
5089,67.889275
5090,46.321747
5091,56.560913
5092,55.752312
5093,61.943428
5094,69.924408
5095,65.69886
5096,63.233799
5097,87.304565
5098,56.008568
5099,60.55537
5100,32.603344
5101,32.890987
5102,18.067934
5103,6.832338
5104,0.79696
5105,0.022562
5106,0.018132
5107,0.018148
5108,0.576905
5109,1.45732
5110,2.195613
5111,4.586172
5112,8.227722
5113,27.397072
5114,47.853367
5115,49.266102
5116,55.522133
5117,53.82423
5118,52.874809
5119,53.159935
5120,56.766979
5121,64.326981
5122,65.968552
5123,68.62896
5124,76.770813
5125,80.367828
5126,63.971344
5127,111.852242
5128,113.998703
5129,142.471344
5130,250.085327
5131,275.700256
5132,257.991821
5133,158.659576
5134,45.541523
5135,38.020977
5136,14.338062
5137,26.807209
5138,61.103054
5139,41.340885
5140,24.045485
5141,25.721416
5142,35.042263
5143,30.693686
5144,29.953115
5145,33.632298
5146,37.512142
5147,39.731476
5148,20.096775
5149,4.31229
5150,0.268391
5151,0.024011
5152,0.023886
5153,0.592337
5154,11.613339
5155,79.153313
5156,66.77494
5157,180.694183
5158,163.555954
5159,122.748123
5160,95.982758
5161,107.848946
5162,149.786942
5163,132.694183
5164,69.229919
5165,33.760929
5166,14.222227
5167,4.022172
5168,14.617055
5169,43.448021
5170,58.257469
5171,41.30341
5172,43.827263
5173,49.230122
5174,47.510841
5175,28.320566
5176,21.924185
5177,23.531391
5178,21.388842
5179,18.140205
5180,19.229347
5181,15.704496
5182,11.518451
5183,43.506088
5184,68.395164
5185,55.228107
5186,41.28957
5187,26.34458
5188,21.45899
5189,9.7126
5190,2.609461
5191,1.860425
5192,10.663506
5193,22.353415
5194,46.475925
5195,51.059574
5196,42.699284
5197,33.672756
5198,28.169859
5199,40.748623
5200,24.739634
5201,4.999813
5202,4.009305
5203,23.774162
5204,57.482197
5205,49.796696
5206,25.435917
5207,20.335667
5208,15.386039
5209,14.135853
5210,35.03706
5211,51.363388
5212,77.99691
5213,125.142296
5214,171.980057
5215,179.566376
5216,164.267624
5217,141.476486
5218,151.050644
5219,121.978821
5220,124.59491
5221,118.770332
5222,115.824051
5223,105.907082
5224,81.647385
5225,55.998203
5226,29.730881
5227,5.772647
5228,5.68644
5229,17.851645
5230,62.139362
5231,57.333645
5232,32.041779
5233,15.816782
5234,31.66353
5235,25.407761
5236,13.6239
5237,7.530935
5238,9.350619
5239,13.529025
5240,23.418966
5241,33.517166
5242,43.79369
5243,35.039192
5244,17.201904
5245,12.136227
5246,17.412233
5247,45.205704
5248,64.237106
5249,73.47863
5250,133.135529
5251,204.729584
5252,229.6008
5253,219.349243
5254,184.507599
5255,119.911919
5256,85.370758
5257,66.595078
5258,42.731964
5259,24.769899
5260,12.991349
5261,5.720556
5262,1.088667
5263,0.494486
5264,0.060423
5265,0.021776
5266,1.273529
5267,14.660511
5268,41.318375
5269,66.029846
5270,103.264328
5271,110.929024
5272,133.560516
5273,142.14949
5274,118.31781
5275,93.548729
5276,67.541122
5277,47.497738
5278,33.166462
5279,40.260609
5280,40.119068
5281,40.126339
5282,36.018944
5283,27.268839
5284,12.209078
5285,0.665317
5286,0.022504
5287,0.160544
5288,0.022509
5289,0.022347
5290,0.022312
5291,0.022633
5292,0.021554
5293,0.02285
5294,0.02207
5295,0.021918
5296,0.020951
5297,0.022611
5298,0.022332
5299,0.021407
5300,3.300244
5301,18.661852
5302,19.467281
5303,21.725788
5304,32.698441
5305,21.764206
5306,17.850225
5307,11.589144
5308,16.18898
5309,30.242119
5310,27.096535
5311,15.366007
5312,4.8393
5313,0.018341
5314,0.121602
5315,0.02169
5316,0.021019
5317,0.021597
5318,0.522001
5319,0.322083
5320,0.417112
5321,4.872636
5322,18.271969
5323,19.895304
5324,27.757664
5325,16.629629
5326,20.350906
5327,21.917479
5328,34.694546
5329,10.748309
5330,15.658298
5331,20.92989
5332,29.486708
5333,24.879965
5334,22.821007
5335,29.360348
5336,47.550793
5337,33.833557
5338,44.13678
5339,63.293983
5340,99.030914
5341,137.544891
5342,191.358612
5343,239.459778
5344,274.865143
5345,232.238556
5346,145.385529
5347,151.087158
5348,124.105202
5349,122.608749
5350,93.582214
5351,138.75235
5352,175.52507
5353,146.74588
5354,110.590843
5355,153.692734
5356,147.479736
5357,130.421402
5358,140.870865
5359,169.446655
5360,146.577103
5361,100.060478
5362,136.462051
