,offshore_DK2,offshore_DK1,onshore_DK2,onshore_DK1,solar_DK2,realized
2091,0.22432432432432434,0.5854922279792746,0.23474801061007958,0.47177177177177176,0.0,0.2702702702702703
2092,0.25405405405405407,0.6010362694300518,0.25596816976127323,0.5228228228228228,0.0,0.24594594594594596
2093,0.2891891891891892,0.6459412780656304,0.3169761273209549,0.5822822822822823,0.0,0.2891891891891892
2094,0.3324324324324324,0.6778929188255614,0.356763925729443,0.6117117117117117,9.0,0.3810810810810811
2095,0.3675675675675676,0.687392055267703,0.40848806366047746,0.6423423423423423,49.0,0.3783783783783784
2096,0.34594594594594597,0.6865284974093264,0.40981432360742703,0.6693693693693694,92.0,0.4135135135135135
2097,0.33513513513513515,0.6848013816925734,0.4124668435013263,0.6630630630630631,138.0,0.4027027027027027
2098,0.31891891891891894,0.6848013816925734,0.4217506631299735,0.6618618618618619,189.0,0.4
2099,0.327027027027027,0.6796200345423143,0.4535809018567639,0.6597597597597598,225.0,0.41621621621621624
2100,0.34864864864864864,0.6735751295336787,0.47877984084880637,0.651951951951952,238.0,0.3972972972972973
2101,0.36486486486486486,0.6597582037996546,0.48673740053050396,0.6372372372372372,246.0,0.4
2102,0.3675675675675676,0.6442141623488774,0.47745358090185674,0.6087087087087087,208.0,0.2972972972972973
2103,0.3567567567567568,0.6269430051813472,0.4469496021220159,0.5696696696696697,152.0,0.2648648648648649
2104,0.35405405405405405,0.6139896373056994,0.3978779840848806,0.5213213213213214,86.0,0.33783783783783783
2105,0.36486486486486486,0.6062176165803109,0.3620689655172414,0.47357357357357355,32.0,0.3027027027027027
2106,0.37567567567567567,0.5915371329879102,0.356763925729443,0.44324324324324327,3.0,0.3216216216216216
2107,0.3783783783783784,0.5777202072538861,0.3925729442970822,0.4255255255255255,0.0,0.25135135135135134
2108,0.37567567567567567,0.5604490500863558,0.40716180371352784,0.4051051051051051,0.0,0.23513513513513515
2109,0.35405405405405405,0.5379965457685665,0.376657824933687,0.38828828828828826,0.0,0.17567567567567569
2110,0.3162162162162162,0.5120898100172712,0.3328912466843501,0.3546546546546547,0.0,0.12702702702702703
2111,0.27837837837837837,0.48013816925734026,0.2917771883289125,0.31771771771771773,0.0,0.13243243243243244
2112,0.15405405405405406,0.37392055267702934,0.23342175066312998,0.2936936936936937,0.0,0.14594594594594595
2113,0.12432432432432433,0.3316062176165803,0.17771883289124668,0.24444444444444444,0.0,0.11351351351351352
2114,0.11621621621621622,0.24006908462867013,0.14721485411140584,0.2114114114114114,0.0,0.0945945945945946
2115,0.11621621621621622,0.18998272884283246,0.13793103448275862,0.203003003003003,0.0,0.07837837837837838
2116,0.12702702702702703,0.18221070811744386,0.15384615384615385,0.2039039039039039,0.0,0.1
2117,0.15405405405405406,0.21848013816925735,0.16710875331564987,0.2045045045045045,0.0,0.10540540540540541
2118,0.1891891891891892,0.24956822107081175,0.17639257294429708,0.21831831831831833,10.0,0.0945945945945946
2119,0.21621621621621623,0.25906735751295334,0.17108753315649866,0.22852852852852854,53.0,0.12432432432432433
2120,0.20810810810810812,0.28411053540587217,0.14456233421750664,0.23633633633633633,95.0,0.17297297297297298
2121,0.22972972972972974,0.348013816925734,0.14854111405835543,0.26996996996996997,144.0,0.21081081081081082
2122,0.22162162162162163,0.3696027633851468,0.15782493368700265,0.3042042042042042,207.0,0.16486486486486487
2123,0.20810810810810812,0.3704663212435233,0.17771883289124668,0.35495495495495494,249.0,0.11081081081081082
2124,0.1945945945945946,0.3393782383419689,0.20822281167108753,0.4024024024024024,270.0,0.16486486486486487
2125,0.17567567567567569,0.3134715025906736,0.23740053050397877,0.4198198198198198,284.0,0.1972972972972973
2126,0.15945945945945947,0.32728842832469773,0.2612732095490716,0.42582582582582584,242.0,0.0891891891891892
2127,0.17567567567567569,0.385146804835924,0.28249336870026526,0.44294294294294295,168.0,0.12972972972972974
2128,0.21351351351351353,0.46545768566493956,0.28514588859416445,0.45015015015015014,92.0,0.1
2129,0.3054054054054054,0.5233160621761658,0.3103448275862069,0.43873873873873875,35.0,0.14324324324324325
2130,0.44054054054054054,0.5544041450777202,0.3620689655172414,0.4132132132132132,4.0,0.2945945945945946
2131,0.5648648648648649,0.5639032815198618,0.41909814323607425,0.42372372372372374,0.0,0.5702702702702702
