Forward price,Forward bid,Power sold,Power bought,hydrogen produced,Objective values
46.78,7.110810322790856,0.0,1.2752665562126069,0.0,265.57743870893523
46.78,7.740900275510519,0.694112987088948,0.0,0.0,394.5899204244031
46.28,8.23606173965399,0.5703043080913659,0.0,0.0,407.55862068965513
46.28,8.292983388428961,0.11550467523151654,0.0,0.0,389.14482758620693
44.5,8.18343719203735,0.1720004737451486,0.0,0.0,371.81697612732114
44.27,8.17510122321628,0.36601283513916094,0.0,0.0,378.1151193633954
43.96,8.032646520991616,0.9859211182656828,0.0,0.0,396.4562334217509
31.41,0.0,0.0,1.591511936339522,10.0,302.01061007957554
26.9,0.0,0.0,1.4058355437665782,10.0,314.183023872679
25.12,0.0,0.0,1.8302387267904514,10.0,306.0244031830238
24.12,0.0,0.0,3.0769230769230766,10.0,277.78461538461534
22.04,0.0,0.0,2.7851458885941653,10.0,290.6153846153845
18.37,0.0,0.0,2.838196286472149,10.0,299.86233421750654
22.09,0.0,0.0,2.8912466843501328,10.0,288.1323607427055
23.35,0.0,0.0,3.023872679045093,10.0,281.392572944297
45.6,5.504381952431556,0.0924350236957654,0.0,0.0,255.21485411140588
45.6,4.658371813777254,0.0,0.6265415750504637,0.0,181.10094137147013
46.11,3.705408124429298,0.0,1.450766214614974,0.0,97.2589985500173
46.11,3.562399389287179,0.0,1.2016566837168874,0.0,103.06186093833074
46.11,3.168510110750401,0.0,1.2852209860819659,0.0,80.52802649679906
51.36,2.5837662423788905,0.0,0.8861535102834017,0.0,87.1893899204243
47.12,2.1113216865260283,0.03721942753232543,0.0,0.0,101.23925729442962
47.12,1.6652382421350793,0.430252474045292,0.0,0.0,98.7395225464191
47.12,1.3554778173614233,0.660437302001972,0.0,0.0,94.98992042440318
48.0,1.1585105459535092,0.5125769872029895,0.0,0.0,80.21220159151194
50.0,0.989797117321757,0.1242612381159105,0.0,0.0,55.70291777188338
60.16,0.8480572060400513,0.0,0.13187683468726608,0.0,43.08541114058356
58.01,0.7346200678066602,0.0,0.23064128796581138,0.0,29.235809018567636
47.63,0.6751466442566424,0.0,0.3303190580497458,0.0,14.73290435381979
46.62,0.6165572500163408,0.0,0.48393125532138054,0.0,3.6278668445821545
45.1,0.5299950668918464,0.0,0.45041947007487027,0.0,0.8728300118941554
44.59,0.3899468179649811,0.0,0.3899468179649811,0.0,-2.1915011169631917
43.76,0.13710856523173645,0.0,0.11058336629274441,0.0,0.4386333236786699
43.25,0.08523262378248045,0.0,0.058707424843488405,0.0,0.8078859385160428
42.4,0.06250463873141696,0.0,0.06250463873141696,0.0,-0.40065473426838283
41.0,0.08008614804479475,0.0,0.08008614804479475,0.0,-0.6134598940231273
41.0,0.061127797324664196,0.0,0.061127797324664196,0.0,-0.41689157775420993
41.0,0.10719711905292878,0.0,0.10719711905292878,0.0,-0.82756175908861
41.0,0.07084349009333502,0.0,0.07084349009333502,0.0,-0.5936684469821478
43.25,0.08710076141030981,0.0,0.08710076141030981,0.0,-0.5574448730259824
43.76,0.09408983100862989,0.0,0.09408983100862989,0.0,-0.6285200711376477
44.9,0.1736999776395624,0.0,0.1736999776395624,0.0,-1.4764498099362804
48.0,0.2851322911533627,0.0,0.25860709221437067,0.0,0.1482686979391037
97.65,0.3719846075783499,0.0,0.34545940863935787,0.0,2.590185676392572
93.74,0.42978746864444073,0.0,0.42978746864444073,0.0,0.0
73.66,0.48154421716433193,0.0,0.3489182224693717,0.0,9.76923076923077
46.38,0.505917763923345,0.0,0.4528673660453609,0.0,0.1327391921077492
47.0,0.5312124350389601,0.0,0.5312124350389601,0.0,-2.427640828128048
48.85,0.5293573903580038,0.0,0.5028321914190117,0.0,-0.9921305027867398
61.91,0.5262867914273144,0.0,0.39366079673235416,0.0,8.210875331564988
61.36,0.5514148063087883,0.0,0.02091082752894735,0.0,32.55172413793104
93.74,0.6332100686268619,0.24212149635987554,0.0,0.0,73.53816787487995
93.61,0.800694209567018,0.1807381511756876,0.0,0.0,84.34233191114552
71.29,1.2147893179668605,0.0,0.36598295191911523,0.0,60.51140583554377
47.32,1.6269330007154812,0.0,0.6985510378507597,0.0,41.56294646444454
47.32,1.8717595747198843,0.0,0.7046508214042344,0.0,53.17705231661023
48.62,1.285794768017039,0.06699037787155349,0.0,0.0,65.77241379310335
47.98,1.5363962425783877,0.0,1.085467860615523,0.0,21.635543766578245
44.0,1.3220809300405802,0.0,0.8446273491387235,0.0,17.764588538988995
44.0,1.1048850301834219,0.6457780997900531,0.0,0.0,77.0291777188329
44.0,1.4012534812452042,0.42898524554524675,0.0,0.0,80.53050397877985
45.5,1.830153716332324,0.0,0.1855913821148174,0.0,74.0165518670548
53.51,2.2251477168865823,0.0,0.8193121731200042,0.0,75.2262599469496
49.86,2.4612023576381747,0.0,1.2145180075055488,0.0,41.37927858919278
133.92,2.4385910205770642,0.0,0.8470790842375417,0.0,213.13527851458883
93.74,2.5363797248663023,0.0,1.024443385343756,0.0,141.7289124668435
93.74,3.0161609814351977,0.0,1.1328718567667628,0.0,176.5395225464191
69.52,3.609262469201889,0.0,1.0628433710586531,0.0,177.02705570291778
67.13,3.8245206188510568,0.0,1.5168283111587473,0.0,154.91538461538474
65.15,3.4921246177459673,0.0,0.33562594400591417,0.0,205.6458885941645
49.4,3.2727083801320678,0.0,1.3894192554636329,0.0,76.9450077803518
49.86,3.874423414890508,0.0,1.381054714625256,0.0,119.63758791264584
53.26,5.689460342183288,0.0,0.3048449575679042,0.0,286.78461538461534
53.0,8.160445519029688,0.3010929425087774,0.0,0.0,448.4615384615386
51.32,9.494536285184278,0.31978732224277806,0.0,0.0,503.67108753315654
50.89,9.737332968685248,0.10351583768080452,0.0,0.0,500.8007957559684
50.6,9.863397690013473,0.0,0.022548883647424134,0.0,497.9469496021221
50.03,9.893646746975874,0.0,0.052797940609821126,0.0,492.3376657824936
21.15,0.0,0.0,0.26525198938992034,10.0,346.3899204244031
14.38,0.0,0.0,0.4509283819628642,10.0,345.51564986737395
17.94,0.0,0.0,0.18567639257294388,10.0,348.6689655172413
0.0,0.0,0.0,0.2387267904509276,10.0,347.00822281167103
7.78,0.0,0.0,0.37135278514588776,10.0,349.11087533156496
14.33,0.0,0.0,0.21220159151193663,10.0,348.9591511936339
18.56,0.0,0.0,0.318302387267904,10.0,346.09230769230766
50.83,9.777357350837416,0.0,0.06913453916632761,0.0,493.46896551724143
35.81,9.861201242705143,0.0,0.07340283421707561,0.0,350.50106100795773
43.87,9.91033620363849,0.0,0.20211339196739786,0.0,425.89973474801076
46.93,9.931160301700913,0.0,0.35556348472478305,0.0,449.3827586206898
53.57,9.985720610616127,0.0,0.4896993904569768,0.0,508.70185676392566
53.96,9.98605004564871,0.0,0.357402830794598,0.0,519.5618037135279
53.96,10.00369610437354,0.0,0.3219984916414482,0.0,522.4244031830237
43.94,9.982295053251935,0.0,0.22102184370286615,0.0,428.9103448275861
43.21,9.953958082789573,0.0,0.1396344753625165,0.0,424.0769230769231
43.81,9.954402798205953,0.0,0.27270518547386047,0.0,424.155172413793
3.35,0.0,0.0,0.0,9.814323607427056,345.46419098143235
6.7,0.0,0.0,0.0,9.787798408488063,344.5305039787798
52.94,10.047679997108487,0.0,0.3129319864984108,0.0,515.3575596816975
52.94,10.052301017144524,0.0,0.37060340441243156,0.0,512.5490716180369
37.94,10.065235260731937,0.0,0.25091165330488074,0.0,372.35543766578246
51.81,10.068748287553676,0.0,0.22789948118762382,0.0,509.85437665782524
51.8,10.09633172024858,0.0,0.28200811282152394,0.0,508.3819628647215
51.8,10.06787368739618,0.0,0.5718524672370293,0.0,491.893899204244
50.39,10.041280896597216,0.0,0.757461267950001,0.0,467.81167108753317
20.04,0.0,0.0,0.7161803713527845,10.0,337.64774535809016
7.24,0.0,0.0,0.7161803713527846,10.0,346.8148541114058
3.43,0.0,0.0,0.7161803713527846,10.0,349.5435013262599
10.04,0.0,0.0,0.7161803713527846,10.0,344.809549071618
14.2,0.0,0.0,0.8222811671087538,10.0,340.32360742705566
25.41,0.0,0.0,0.8488063660477448,10.0,330.4318302387268
36.98,9.506964675209193,0.0,0.3027206433789509,0.0,340.3729442970823
43.89,9.52853811588848,0.0,0.37734448193622555,0.0,401.6458885941645
50.98,9.52559778532944,0.0,0.2683033556212209,0.0,471.936870026525
47.07,9.524324140044518,0.0,0.3731305060922594,0.0,429.5414728154548
47.07,9.497977113086334,0.0,0.2406826833781146,0.0,434.9851051805586
45.8,9.471558756474,0.0,0.2673147246437573,0.0,421.5543766578251
43.64,9.392122533057533,0.0,0.34702969486125035,0.0,394.7278514588858
43.49,9.284005769189749,0.0,0.6367909150783433,0.0,376.06737400530506
93.76,9.094559138017072,0.0,0.28819309027171514,0.0,825.6848806366047
47.58,8.902128541281808,0.03686350115851056,0.0,0.0,425.31724137931036
53.82,8.626542866379314,0.2593987781830229,0.0,0.0,478.24137931034494
55.94,8.23904555255547,0.567320495189886,0.0,0.0,492.62811671087525
54.19,7.823438868118831,0.10759561463978606,0.0,0.0,429.78275862068944
49.63,7.2338972888136865,0.0,1.7166559095033413,0.0,265.99273870783725
48.09,6.381847820805606,0.0,2.482643576773776,0.0,175.372605005067
48.09,5.4683076110268365,0.0,1.9404561521408947,0.0,162.68813907163917
54.0,4.938270179362287,0.0,1.5960951130492895,0.0,180.47745358090188
52.8,4.66065658269074,0.0,1.636783903645647,0.0,159.66047745358088
52.5,3.079277862671485,0.0,1.116413141186074,0.0,103.05039787798408
53.5,1.944209171188866,0.0,0.724050019995232,0.0,65.27851458885942
53.5,1.6936362145472759,0.0,0.23475027290271355,0.0,78.0503978779841
51.48,1.4935831181592234,0.0,0.5121507574165178,0.0,50.524137931034474
51.44,1.0018464852226718,0.0,0.2856661138698866,0.0,36.840318302387274
53.0,0.729123739710829,0.0,0.09251896517502001,0.0,33.740053050397876
59.0,0.6150865975010433,0.1010937738517419,0.0,0.0,42.049421548895296
90.0,0.4727361915813443,0.19039378189345502,0.0,0.0,56.36884580778582
90.0,0.33388666887701457,0.3292433045977847,0.0,0.0,56.7744792331335
81.79,0.24937573062622284,0.5463802375435385,0.0,0.0,65.08488063660478
71.45,0.1645264499120127,0.25987673311185994,0.0,0.0,30.323607427055702
71.56,0.165170507534512,0.0,0.165170507534512,0.0,-1.3940390835912808
76.39,0.1187178302500331,0.0,0.1187178302500331,0.0,0.0
75.0,0.1354333430645375,0.0,0.1354333430645375,0.0,0.0
76.06,0.21282453148614897,0.0,0.21282453148614897,0.0,0.0
75.4,0.3991408985538552,0.0,0.3991408985538552,0.0,0.0
76.78,0.6139171772781745,0.0,0.5343415804611984,0.0,6.109814323607424
83.45,0.8842427499477516,0.0,0.433314367984887,0.0,37.629973474801055
85.15,1.1501610099699784,0.0,0.16872864922727282,0.0,83.56896551724138
78.16,1.4698225486639935,0.0,0.06398700489741538,0.0,109.88010610079574
49.11,1.9552534764174876,0.2993884333968362,0.0,0.0,110.72546419098143
48.64,2.659203494439995,0.4972951793000582,0.0,0.0,153.5320954907162
44.5,3.6257580178254645,0.7243746081692302,0.0,0.0,193.5809018567639
42.97,4.861447958805541,1.265872996101617,0.0,0.0,263.2909814323606
42.0,6.656211313487257,0.9830459809424539,0.0,0.0,320.8488063660479
46.58,7.3442777179243395,0.32150477544436473,0.0,0.0,357.0721485411142
42.52,7.552606785146156,0.0,0.3908030716183051,0.0,303.2615080085933
42.52,6.954188593440841,0.0,0.08416206824190554,0.0,292.00495878342673
44.05,6.664676145108228,0.0,0.03337641036022099,0.0,292.0356589769608
44.05,6.683723836995906,0.6637562691048933,0.0,0.0,323.65649867374015
46.61,7.396943794616477,0.5606158870811386,0.0,0.0,370.9018567639258
60.53,8.022375508217948,0.3330621575645498,0.0,0.0,505.7546419098146
60.02,8.459818415348627,0.5587492239086718,0.0,0.0,541.2944297082231
51.22,8.867948005502058,0.071044036938261,0.0,0.0,457.8551724137931
51.22,9.082949439502531,0.0,0.2500581928181784,0.0,449.83008677757624
49.69,9.162616042431582,0.0,0.14404840317428302,0.0,446.5610579160637
50.2,9.162454403899305,0.0,0.17041196358100663,0.0,451.11253428552675
46.3,9.191251468618699,0.0,0.3848854208733421,0.0,406.00276361667994
45.46,9.221134951584345,0.0,0.626970495350923,0.0,390.69071618037134
42.2,9.104230930019243,0.0,1.4384484366505392,0.0,323.4960212201593
45.93,8.911062427197347,0.0,2.412388687144297,0.0,298.4840848806366
51.51,8.604157289638483,0.0,2.9277647166941865,0.0,292.3909814323607
50.44,8.11724841995238,0.0,3.130511019421877,0.0,251.5310344827586
49.64,7.36827660129511,0.0,3.150769969995375,0.0,209.35702917771889
48.93,6.456621032581101,0.0,2.265639600220358,0.0,205.06472148541113
48.34,5.521495641263463,0.0,1.4631402035976802,0.0,196.18090185676397
47.54,4.753133658691876,0.0,1.464008990256863,0.0,156.3649867374005
45.03,4.317540789515388,0.0,1.0018909221413832,0.0,149.30371352785147
47.24,3.76130427003818,0.5357779580785311,0.0,0.0,202.99416445623345
51.2,4.5572679921656345,0.3764190104868854,0.0,0.0,250.6022254000188
51.2,5.637528488943407,0.0,0.597740690534919,0.0,258.0371352785146
49.22,6.118352746438056,0.0,0.4684853724327507,0.0,278.08647214854113
42.03,6.369829737652198,0.0,0.34860957850100416,0.0,253.07188328912468
50.6,6.8306095439426375,0.0,3.3292832839956876,0.0,177.1671087533157
50.6,5.585394568048662,0.0,0.12120358661630169,0.0,276.48806366047745
50.6,6.272858768501221,0.43801656306376907,0.0,0.0,337.72624204669006
50.6,6.683066591561442,0.6378883156003585,0.0,0.0,368.7945664481382
50.6,7.347578605975554,0.5834558767830638,0.0,0.0,400.90776027260574
53.3,7.743147475146736,0.5592397927577712,0.0,0.0,440.8395220010369
53.0,7.851277215472114,0.3980596545544106,0.0,0.0,436.14805423720003
50.32,8.19532983425168,0.10705743365282672,0.0,0.0,417.7761273209548
46.66,8.524907343671918,0.8650130807312681,0.0,0.0,438.13368700265266
46.66,8.764714615812458,0.7047814054077008,0.0,0.0,441.8466843501326
46.66,8.923183311713824,0.5993631073843222,0.0,0.0,444.3220159151195
46.66,9.040709491678886,0.5614125242362373,0.0,0.0,448.0350132625996
50.76,9.071265677425277,0.5839067363678261,0.0,0.0,490.0965517241379
48.0,9.074759942128185,0.5804124716649177,0.0,0.0,463.44827586206895
46.5,9.073212923989276,0.5554342908648362,0.0,0.0,447.73209549071623
46.5,9.042025701832156,0.37441992151002346,0.0,0.0,437.86472148541134
46.5,8.914810237271489,0.6342613807656434,0.0,0.0,444.0318302387266
45.12,8.848548012250378,0.7005236057867545,0.0,0.0,430.8541114058354
44.4,8.842311629047202,0.6006591932339607,0.0,0.0,419.2679045092836
44.01,9.572581763544212,0.0,0.3948629306529696,0.0,403.9114058355436
44.02,9.420908730058366,0.0,0.13708910141115105,0.0,408.67374005305044
37.03,9.366913946513888,0.0,0.32182110831760546,0.0,334.9397877984083
26.54,0.0,0.0,1.777188328912466,10.0,304.8334217506631
23.25,0.0,0.0,2.6259946949602124,10.0,290.945623342175
0.0,0.0,0.0,1.8037135278514587,10.0,315.90769230769223
40.06,8.87204164925774,0.5444039740844389,0.0,0.0,377.22281167108775
43.36,9.286193097039545,0.0241517305466612,0.0,0.0,403.6965517241379
26.23,0.0,0.0,0.9814323607427049,10.0,326.2570291777188
43.36,9.99162204992958,0.0,1.6096591852080948,0.0,354.71755703049575
43.36,10.170605314240262,0.0,0.4358573036301862,0.0,419.4355856148725
43.7,10.269483566443348,0.0,0.45515995901629225,0.0,426.0867078966122
44.89,10.332590679661577,0.0,0.5447922711735096,0.0,436.6612050465852
43.36,10.338560576433027,0.0,0.577287366883958,0.0,419.7850821647439
43.36,10.40044071306676,0.0,0.5861171056397048,0.0,422.40162276075193
43.36,10.404791022568784,0.0,0.6169926140807167,0.0,420.7895321996704
45.0,10.40760855923722,0.0,0.6198101507491529,0.0,437.2465099025899
46.93,10.409974181516521,0.0,0.6221757730284541,0.0,457.2508687129694
46.93,10.415413793550693,0.0,0.5745649871846403,0.0,460.3141829165914
46.93,10.447332967185176,0.0,0.6330093597581197,0.0,459.5100909849629
40.01,10.452438611013077,0.0,0.611589804647025,0.0,393.73236074270574
40.22,10.452527620066741,0.0,0.6116788137006886,0.0,395.7989389920426
3.04,0.0,0.0,0.15915119363395114,10.0,351.51618037135273
0.0,0.0,0.0,0.15915119363395114,10.0,351.99999999999994
0.0,0.0,0.0,0.21220159151193663,10.0,351.99999999999994
0.0,0.0,0.0,3.527851458885941,10.0,351.99999999999994
0.0,0.0,0.0,4.1909814323607435,10.0,351.99999999999994
0.0,0.0,0.0,4.111405835543767,10.0,351.99999999999994
0.0,0.0,0.0,0.3448275862068968,10.0,351.99999999999994
1.59,0.0,0.0,0.31830238726790405,10.0,351.493899204244
52.03,10.091651530286427,0.0,0.2508027239203745,0.0,512.0193633952257
55.09,10.097215032681964,0.0,0.28289142525490796,0.0,540.6710875331565
55.09,10.009371492269185,0.0,0.24809828272011636,0.0,537.7485411140583
54.26,9.977337145426585,0.0,0.16301353799952878,0.0,532.525198938992
54.07,9.999647671494541,0.0,0.26489966088446515,0.0,526.3578249336869
54.07,9.998094829171656,0.0,0.2633468185615797,0.0,526.3578249336869
46.42,10.001586037222712,0.0,0.26683802661263556,0.0,450.9610747001739
43.87,9.980832286666251,0.0,0.246084276056175,0.0,425.57458535532413
43.36,10.015454769188011,0.0,0.28070675857793503,0.0,420.2235525927523
43.87,10.01941827455927,0.0,0.31119546288817723,0.0,423.93609137718636
46.93,9.995054733129894,0.0,0.2603067225198181,0.0,455.8104972478516
48.0,9.995753189237002,0.0,0.2344799796879329,0.0,467.77905412436957
50.93,9.966795465562312,0.0,0.2055222560132428,0.0,497.1416445623341
50.52,9.968484205384382,0.0,0.20721099583531277,0.0,493.139522546419
51.89,9.971632730380456,0.0,0.5817123059772733,0.0,487.2429708222812
51.0,9.945367580505977,0.0,1.0329007370046508,0.0,454.53580901856765
49.4,9.916710782368762,0.0,1.4286471218913075,0.0,419.3103448275863
49.4,9.927282753617845,0.0,0.64346312497063,0.0,458.62068965517244
50.53,9.492038230768843,0.11008378514627994,0.0,0.0,483.77954798721
50.53,9.708222811671089,0.0,0.0,0.0,490.5564986737401
50.53,9.382349222820642,0.29934838991145085,0.0,0.0,485.18395755924536
50.0,8.679537746447943,0.49818108644329934,0.0,0.0,454.2229666754528
49.0,9.397266363529685,0.20485565238543835,0.0,0.0,469.54320577015335
48.46,9.613844499419065,0.0,0.1178232792599143,0.0,460.17718832891245
50.91,9.81407920594639,0.0,0.31805798578723987,0.0,483.4424403183023
53.73,9.658299343126352,0.0,0.10922772508921952,0.0,513.0716180371351
57.02,9.339181442959678,0.0,0.7980673846042396,0.0,487.0143236074271
52.06,8.76706786216935,0.0,0.09332780911895533,0.0,450.9650754081718
52.06,8.475179103428951,0.835165724157255,0.0,0.0,484.696551724138
59.0,9.051961747808024,0.3644838755341553,0.0,0.0,554.112356275052
49.51,9.749674986751417,0.0,0.3862797612872306,0.0,461.87820386545513
49.51,9.954968163312753,0.0,0.3793713463366224,0.0,472.646187292409
50.53,10.027544095555298,0.0,0.3458464828232053,0.0,488.48990275742386
50.53,10.047078861243305,0.0,0.3653812485112127,0.0,488.4488797494791
50.53,10.055219016808527,0.0,0.37352140407643475,0.0,487.9536780255743
50.53,10.057523750295415,0.0,0.3227757396853388,0.0,490.6153972895763
50.02,10.001532544027539,0.0,0.2402593344784698,0.0,487.237783770111
50.02,9.920039820199795,0.0,0.23834220746770288,0.0,483.49198530421586
49.51,9.703811887087396,0.0,0.3934670595011891,0.0,459.7787059058845
48.48,9.238900487498952,0.4162719262941508,0.0,0.0,468.0827586206896
48.48,8.54797178111029,1.1867762294997863,0.0,0.0,471.9405835543765
44.5,8.447724431949739,1.0217715892704202,0.0,0.0,421.3925729442971
44.5,9.009884967409015,0.0,1.2380016782843466,0.0,339.6835580081917
46.09,9.322800162013735,0.0,1.1530388888041863,0.0,373.1774235269199
46.09,9.609902358903692,0.018744855950419748,0.0,0.0,443.78435013262606
46.09,9.8238000209247,0.0,0.3277788007655502,0.0,436.69811499886157
46.09,9.803576467545557,0.0,0.493231639959351,0.0,427.61930123437145
46.09,9.799993676519616,0.0,0.41007325211642964,0.0,430.74336829772426
48.4,9.733945997695615,0.0,0.15834918071948498,0.0,462.75898256286456
62.99,9.586114081051171,0.0,0.9919496248177495,0.0,541.3464190981433
62.99,9.304213340046857,0.0,1.877157637129085,0.0,467.83023872679047
49.68,9.072749153918746,0.0,2.0700966340248463,0.0,334.0428307067027
49.5,9.055854389522477,0.0,2.769382240981362,0.0,294.3979149724381
49.0,9.094803165785915,0.0,2.304352237403953,0.0,319.0903302452847
49.0,9.04766383929055,0.0,2.3102633087865714,0.0,318.23476995444406
48.14,9.052737088475663,0.0,0.43204743330325,0.0,412.83112188481766
7.47,0.0,0.0,0.0,8.779840848806366,309.05039787798404
0.0,0.0,0.0,0.0,9.442970822281167,332.392572944297
54.83,9.643349049337488,0.0,0.09427743130035537,0.0,523.5755968169759
49.17,9.786196608686057,0.0,0.07797379701496432,0.0,476.9759224723152
49.17,9.851336874963742,0.0,0.09006366541467337,0.0,479.64658088457634
49.17,9.91961878751224,0.0,0.10529518008518401,0.0,482.25545918873365
51.35,9.929927383528604,0.0,0.08907857716255128,0.0,505.3275862068968
50.09,9.971901895493776,0.0,0.1310530891277235,0.0,492.9281167108756
